record_id,age_high,age_low,category,created,created_by,directionality,format,frontend_display_specific,gender,id,id_general,label,last_modified,last_modified_by,menopausal_status,metric_name,name_backend,operator,range_high_backend,range_high_frontend,range_low_backend,range_low_frontend,range_name,range_name_backend,range_score,units
recK4RjHPK0s0oaFH,150,0,recEqL5L6dmm3aPmV,2025-07-25T18:24:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,1 decimal,6.0-7.0,All,moderate_total_sleep,total_sleep,Sleep,2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recxJqmq5ipZMLJsj,total_sleep,<>,6.99,7.0,6,6.0,Moderate,moderate,linear:3.5-7,recQCeZTiC8j0miNE
recyiWauhTqbPR64c,150,0,recEqL5L6dmm3aPmV,2025-07-25T18:24:54.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,1 decimal,7.0-9.0,All,optimal_total_sleep,total_sleep,Sleep,2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recxJqmq5ipZMLJsj,total_sleep,<>,8.99,9.0,7,7.0,Optimal,optimal,10,recQCeZTiC8j0miNE
recWYwYA3eFUyEPvX,150,0,recEqL5L6dmm3aPmV,2025-07-25T18:24:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,1 decimal,9.0-10.5,All,high_total_sleep,total_sleep,Sleep,2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recxJqmq5ipZMLJsj,total_sleep,<>,10.49,10.5,9,9.0,High,high,linear:7-0,recQCeZTiC8j0miNE
rec3y29zrYLntTd1H,150,0,recEqL5L6dmm3aPmV,2025-07-25T18:24:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",optimal_range,1 decimal,10.5-14.0,All,critically_high_total_sleep,total_sleep,Sleep,2025-09-24T18:01:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recxJqmq5ipZMLJsj,total_sleep,<>,24,14.0,10.5,10.5,Critically High,critically_high,0,recQCeZTiC8j0miNE
recX5Axxboc9hSf76,150,0,,2025-09-24T18:49:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,<1.0,All,severely_low_water_intake,water_intake,Nutrition,2025-09-24T19:03:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec2TPqzUK1SroxUj,water_intake,<,0.99,1.0,0,,Severely Low,severely_low,0,recUmMlMzvNxStxMs
recgAMoHdLvyP85lD,150,0,,2025-09-24T18:49:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,1.0-1.3,All,low_water_intake,water_intake,Nutrition,2025-09-24T19:03:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec2TPqzUK1SroxUj,water_intake,<>,1.39,1.3,1,1.0,Low,low,Linear:0-3.5,recUmMlMzvNxStxMs
recim9P1MCZsK1GD8,150,0,,2025-09-24T18:58:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,1.4-1.7,All,in-range_water_intake,water_intake,Nutrition,2025-09-24T19:03:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec2TPqzUK1SroxUj,water_intake,<>,1.69,1.7,1.4,1.4,In-Range,in-range,Linear:3.5-7,recUmMlMzvNxStxMs
recn9LfCcBDyS1JJE,150,0,,2025-09-24T18:58:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",higher_better,1 decimal,>1.7,All,optimal_water_intake,water_intake,Nutrition,2025-09-24T19:03:58.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec2TPqzUK1SroxUj,water_intake,>,99.99,,1.7,1.7,Optimal,optimal,10,recUmMlMzvNxStxMs
recmOystXANMIvZDD,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,1 decimal,<(-)5.0,All,optimal_omicmage,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec4QIBfko80oUrse,omicmage,<,-5,(-)5.0,-99,,Optimal,optimal,0,recLg5GmoHYqnaLix
recvm7sFek6f769hw,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,1 decimal,(-)5.0-(-)1.0,All,good_omicmage,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec4QIBfko80oUrse,omicmage,<>,-1,(-)1.0,-4.99,(-)5.0,Good,good,0,recLg5GmoHYqnaLix
recFgp3hWh3n82gnK,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,1 decimal,(-)1.0-1.0,All,in-range_omicmage,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec4QIBfko80oUrse,omicmage,<>,1,1.0,-0.99,(-)1.0,In-Range,in-range,0,recLg5GmoHYqnaLix
recev2B3I4U0FqMVn,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,1 decimal,1.0-5.0,All,at_risk_omicmage,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec4QIBfko80oUrse,omicmage,<>,5,5.0,1.01,1.0,At Risk,at_risk,0,recLg5GmoHYqnaLix
recuPYEOxd5Hfkx78,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,1 decimal,>5.0,All,high_risk_omicmage,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec4QIBfko80oUrse,omicmage,>,99,,5.01,5.0,High Risk,high_risk,0,recLg5GmoHYqnaLix
recZ6xvv7tkzV1BEd,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2 decimals,<0.90,All,optimal_dunedinpace,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recSPcdttzjfdYKGh,dunedinpace,<,0.9,0.90,0,,Optimal,optimal,0,recLg5GmoHYqnaLix
rec7IerDasq6XoQ3N,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2 decimals,0.90-0.95,All,good_dunedinpace,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recSPcdttzjfdYKGh,dunedinpace,<>,0.95,0.95,0.91,0.90,Good,good,0,recLg5GmoHYqnaLix
recO3ueV5pSWN3kdf,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2 decimals,0.95-1.05,All,in-range_dunedinpace,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recSPcdttzjfdYKGh,dunedinpace,<>,1.05,1.05,0.96,0.95,In-Range,in-range,0,recLg5GmoHYqnaLix
recpGxzj23lkNPrbE,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2 decimals,1.05-1.15,All,at_risk_dunedinpace,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recSPcdttzjfdYKGh,dunedinpace,<>,1.15,1.15,1.06,1.05,At Risk,at_risk,0,recLg5GmoHYqnaLix
rec4fwYhy1zhLOe8H,150,0,recq3mypP9tXDqLMw,2025-10-07T14:11:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2 decimals,>1.15,All,high_risk_dunedinpace,,,2025-10-07T14:24:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recSPcdttzjfdYKGh,dunedinpace,>,99,,1.16,1.15,High Risk,high_risk,0,recLg5GmoHYqnaLix
