record_id,ID,calculated_metrics_vfinal,cognitive_health_weight,conditional_note,connection_purpose_weight,core_care_weight,created,created_by,dependent_on_not_selected,dependent_on_selected,from_field_include_responses_not_selected_from,from_field_include_responses_selected_from,group_id,healthful_nutrition_weight,implementation_issue_detail,implrmentation_issue,include_responses_not_selected_from,include_responses_selected_from,last_modified,last_modified_by,movement_exercise_weight,pillar,pre_fill,question,response,restorative_sleep_weight,score,screening_compliance_matrix,section,section_number,section_question_order,show_if_not_selected,show_if_selected,stress_management_weight,survey_response_options,total_weight_pillar_agnostic,type
rec7R4HrDYiJrMSW7,3.24,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recyJPxIpgrp0gTjZ,,,steps,,,,,,2025-09-29T18:45:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recp0marLNu65GGhd,,"Which of the following devices are you currently using to track steps and/or daily activity (select all that apply)?
","Fitbit, Garmin, Samsung Galaxy, Whoop, Oura Ring, Other (please specify), Apple Watch",,"0, 0, 0, 0, 0, 0, 0",,Movement and Exercise,3,27,,Yes,,"recBWr1F3NxXZYVyu, rectn4DwXeRxw0q6C, recFFHf4JyKl6XM5K, rec9AMGGskl4ktFC5, recPASp68CotafDQh, recilZc4qU0GjCQnV, reczbeVHp8ykgM0u5",0,multi-select  
recUbEdDDAIRfMPav,3.25,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recnpWf3P9ZfJxunP,,,steps,,,,,,2025-09-29T18:45:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recp0marLNu65GGhd,,"Would you consider using a wearable device to track your daily step count?
","Maybe - need more information, Not now, but maybe in the future, Yes - open to trying, No",,"0, 0, 0, 0",,Movement and Exercise,3,28,,No,,"recH3ORpw3fkSHQ38, recZ8JlznYVh5t7dS, rec8jRsjeIMDu1zkj, rec0eHa6aT9J2HhF2",0,single-select
recw4FAkAaztEn2FY,3.26,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,limitations,,,,,,2025-09-29T18:45:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recp0marLNu65GGhd,,"Do you have any physical restrictions or limitations that affect your physical activity choices?
","No, Yes",,"0, 0",,Movement and Exercise,3,29,,,,"recJ0YDlutTNDmRHl, recOs4wjTCU6kMd2D",0,single-select
recqknuEfIJ2kFWuE,3.27,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recOs4wjTCU6kMd2D,,,limitations,,,,,,2025-09-29T18:53:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,"recp0marLNu65GGhd, recOT0nP41iwVDLKR",,"Please share a brief description of any current or chronic physical restrictions.
",[],,0,,Movement and Exercise,3,30,,Yes,,rec3lbxQ81nvwjRkw,0,free-response
recrAta7Jt2tQnk9H,4.01,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_patterns,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How would you rate the quality of your sleep?
","Fair, Good, Very Good, Excellent, Poor",,"4, 6, 8, 10, 2",,Sleep,4,1,,,,"recOZBd22ntJHCMnD, recvEK9eX6ynO37WX, recwuhIolyFH16Dg3, recvl1P3xGt0iIQex, recYFysXHsEGLFemu",0,single-select
rec094uzKwALREEBq,4.02,recOb7Wmk2eWh8YNl,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_patterns,,,,,,2025-10-07T18:00:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How many hours of sleep do you typically get per night?
","5 hours, 6 hours, 7 hours, 8 hours, 9 hours, More than 9 hours, 4 hours or less",recEY4OA6wwiRd9s2,"4, 6, 10, 10, 10, 6, 2",,Sleep,4,2,,,,"recNe1E1HoCqdjL0B, rec1SHOaTERXOctUL, rec3c0J7fGo3TdK3U, recpMgbv7orFXQ75q, recxzO70DyYPoCLoD, recZwO1mpgPVlJuDa, recTYkZ0hPIe4UsfK",10,single-select
recjiAMwSDvNonKIb,4.03,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_patterns,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How often do you feel rested and refreshed upon waking up?
","Rarely, Sometimes, Often, Always, Never",recaTtKHhlxnmfaKw,"4, 6, 8, 10, 2",,Sleep,4,3,,,,"recbDIP6d9IBzKC6M, recsORGjxTq7ODQkx, recEPhl2BODAdqcpd, recDSCpQjOPUIy4M1, recQL57qrjCAXx5ni",5,single-select
recTHBPzuvxceAMkK,4.04,"recnKn6LYQ4EU4s3k, recKUsJsFjKfnr6bK",,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_patterns,,,,,,2025-10-07T18:00:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How consistent is your sleep schedule?
","Somewhat inconsistent, Consistent on weekdays only, Consistent on weekends only, Very consistent, Very inconsistent",rec1LMOsPm2DqaIQR,"4, 6, 6, 10, 2",,Sleep,4,4,,,,"recFkH10ZrABstSCu, recQamngpf2xzJsGq, recNuIzD08E5KOhTL, recSpM9hUGO5J0jLt, recomlwUR4Yt5UfF1",8,single-select
recwO2QbikjWZo4Ar,4.05,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_patterns,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Do you have a regular bedtime routine?
","No, Sometimes (e.g., weekdays only), Yes",,"2, 6, 10",,Sleep,4,5,,,,"recBdXIwU7cfi58ew, recS6dv9Vm0NGaK6S, recdZKdi1iWuRliwB",0,single-select
recwLilVxRDlatcM6,4.06,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_patterns,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How is your daily functioning typically affected by a poor night's sleep (select all that apply)?
","Difficulty concentrating, Mood swings or irritability, Reduced physical performance, Increased stress or anxiety, Other (please specify), Reduced energy levels",,"0, 0, 0, 0, 0, 0",,Sleep,4,6,,,,"recYmWOI6fhHIljWJ, recFPkcsb871uoKF8, recsm35D6tA41Ieft, recubiXP3uOYzO7p8, recJypATM8OY0BMeI, reccNYFxtMxMdg0CU",0,multi-select  
rece7MCcq2WNS193m,4.07,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,rec5U9RtBjyfE3NnB,,sleep_hygiene,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Which, if any, of the following sleep hygiene protocols do you follow (select all that apply)?
","Getting sunlight exposure by going outside within 30–60 minutes of waking/sunrise, Avoiding caffeine within 8–10 hours of bedtime, Keeping your bedroom cool, dark, and quiet, Following a regular, relaxing bedtime routine, Avoiding bright screens and overhead lights before bed, Limiting alcohol consumption, Avoiding fluids close to bedtime, Avoiding eating within 2–3 hours of bedtime, Avoiding long naps during the day, Other (please specify), Having a consistent sleep and wake schedule throughout the week",,"10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10",,Sleep,4,7,,,,"receUC1T9htC8ePiy, recsmbz9NLAT29k7c, rec2m8vDCuy4kB7IQ, reclh7XbxGlnPjf5O, recSMgCLVXHr4ohg7, recYg5dSMDdohWFgP, rec5suil4wur9nqix, recbVtUZql7tIrWDS, recfShyIpWy02KOCc, recCL0rnF8PH8QMgk, recmSxgPa9mGtv923",0,multi-select  
recCyBrOljWyB94wA,4.08,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_hygiene,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Would you be willing to try new strategies or interventions to improve your sleep?
","Maybe - need more information, Not now, but maybe in the future, Yes - open to trying, No",,"0, 0, 0, 0",,Sleep,4,8,,,,"recBqHN3xYCj8hH4x, recjdvA6WmV5Vbby5, recksF4ka8FtYkYaz, recbnATv268eGvZ5l",0,single-select
rec5U9RtBjyfE3NnB,4.09,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_hygiene,,Include responses NOT selected from previous as response options logic not built,True,rece7MCcq2WNS193m,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Which, if any, of the following sleep hygiene protocols would you be willing to incorporate into your routine in the future (select all that apply)?
","Getting sunlight exposure by going outside within 30–60 minutes of waking/sunrise, Avoiding caffeine within 8–10 hours of bedtime, Keeping your bedroom cool, dark, and quiet, Following a regular, relaxing bedtime routine, Avoiding bright screens and overhead lights before bed, Limiting alcohol consumption, Avoiding fluids close to bedtime, Avoiding eating within 2–3 hours of bedtime, Avoiding long naps during the day, Other (please specify), Having a consistent sleep and wake schedule throughout the week",,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,Sleep,4,9,,,,"recZMUwoDhaLZ7uXk, rectbn9ue7sS47pHY, recl29KMOYRcgu81q, recsvM0ph4aIasHjc, recaZ4VOurclHgcsk, recfeeNZMSssP63Nv, recWxVCcNdUBPUeBv, recMj3ULXZPZsUEIP, recuVL0uMiK2nenLH, recFeIEvrjgpaOUgv, recT3YKWbtne0lvtk",0,multi-select  
recJPwj4XoIsM0gTN,4.10,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_hygiene,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How would you rate the comfort of your sleep environment?
","Somewhat uncomfortable, Neutral, Somewhat comfortable, Very comfortable, Very uncomfortable",,"4, 6, 8, 10, 2",,Sleep,4,10,,,,"recGhY4MQFKKXO43v, recFVasf0LTfqPjOg, recqQA1WgGweuAoy5, recQzdqA5JqlL2Rz2, recMHuIadqsoJkZxM",0,single-select
recIZ4oBSRmOgXprM,4.11,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_hygiene,,,,,,2025-09-17T21:39:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Which, if any, of the following factors negatively affect your sleep environment (select all that apply)?
","Light, Temperature, Mattress comfort, Pillow comfort, Bed partner (e.g., snoring), Pets, Other (please specify), Noise",,"0, 0, 0, 0, 0, 0, 0, 0",,Sleep,4,11,,,,"rec8c2VUszrBZ4J9U, reccUXQoJlCcKg4mU, recIoYpOxvn05n8Rz, recpcOqE2bGAD6v8C, recGaXtn6y7Nc6I5g, recXtUZgnTlUs3wVj, recAlBUDsr0I4MsiO, recdYzO4ijWzXgJUL",0,multi-select  
recOuoNEd2ATAXH2U,4.12,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_issues,,,,,,2025-09-29T19:48:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Do you experience any of the following sleep issues (select all that apply)?
","Difficulty staying asleep, Waking up too early, Frequent nightmares, Restless legs, Snoring, Other (please specify), Difficulty falling asleep",,"0, 0, 0, 0, 0, 0, 0",,Sleep,4,12,,,,"recwkttZ3nLwiERFh, recJCgLvyWYnN4UA9, recPltCzSbZPNyFca, recu0wCSAVUcIjBUh, recjSSbmHCWlHP2Xk, recHPUn21IfDnNJ7h, recXQJ6hcibSGYk28",0,multi-select  
recleJrYOWQTYQ2ep,4.13,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recXQJ6hcibSGYk28,,,sleep_issues,,,,,,2025-09-29T19:32:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How often do you find it difficult to fall asleep?
","Frequently, Always, Occasionally, Rarely",,"4, 2, 6, 8",,Sleep,4,13,,Difficulty falling asleep,,"reccZXALQUl2Qxhme, recnw5GDoUmO40tcb, recTIRyma891DRT6s, recfaplYjxbcyAmuT",0,single-select
recBXWpbPZPzK6IAK,4.14,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recwkttZ3nLwiERFh,,,sleep_issues,,,,,,2025-09-29T19:32:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How often do you have difficulty staying asleep?
","Frequently, Always, Occasionally, Rarely",,"4, 2, 6, 8",,Sleep,4,14,,Difficulty staying asleep,,"reccdk9ezvZrBodwV, rec2YzMmPsCz3XG8h, recmnwAtIMdbtXD7I, recwWLvL8sI8YffVG",0,single-select
recCyXnwCOjWBn6PZ,4.15,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recJCgLvyWYnN4UA9,,,sleep_issues,,,,,,2025-09-29T19:31:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How often do wake up too early?
","Frequently, Always, Occasionally, Rarely",,"4, 2, 6, 8",,Sleep,4,15,,Waking up too early,,"reconl01rufb9BTk4, recr1zvxD75NKy7lC, recoP8WkRgBCPedbL, rec3y5Vj24ISZJTfG",0,single-select
recdCNQoI0QtsNhLE,4.16,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recPltCzSbZPNyFca,,,sleep_issues,,,,,,2025-09-29T19:31:47.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How often do you experience nightmares?
","Frequently, Always, Occasionally, Rarely",,"4, 2, 6, 8",,Sleep,4,16,,Frequent nightmares,,"rec2WVnIeY0s2Sn5O, rec37JwkV7O2E1Qxp, recvdKGjGiWSh2dh5, recgVSDhgGAMZzoq7",0,single-select
recT5LJathqlwN1dP,4.17,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recu0wCSAVUcIjBUh,,,sleep_issues,,,,,,2025-09-29T19:32:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How often do you experience restless legs?
","Frequently, Always, Occasionally, Rarely",,"4, 2, 6, 8",,Sleep,4,17,,Restless legs,,"recDXXpYRkLe3ZHBZ, recFPg3DJri67O7FR, recXF2csIhQXdzkvN, rec8JToZ0Zujkw0js",0,single-select
recP27CnzjWmmH6XS,4.18,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recjSSbmHCWlHP2Xk,,,sleep_issues,,,,,,2025-09-29T19:34:41.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How often do you snore?
","Frequently, Always, Occasionally, Rarely",,"4, 2, 6, 8",,Sleep,4,18,,Snoring,,"recXu6I8bxj8bCShx, rectP0WbwiPAilZk5, recp01zwme0ARm4Yq, recnAsE6h4dDYZNbG",0,single-select
recZGx4BQs1mz0UpY,4.20,,,"
",,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recHPUn21IfDnNJ7h,,,sleep_issues,,,,,,2025-09-29T19:49:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How often do you experience the other issue(s) you specified?
","Frequently, Always, Occasionally, Rarely",,"4, 2, 6, 8",,Sleep,4,19,,Other (please specify),,"rectAKAa7i9ncsMPw, recANRnaCEJkvDAdC, recYes90Q4uhh9iIP, recornYfdWmZrQ9t2",0,single-select
recU9ROqMEXYufWdJ,4.21,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,,,,sleep_tracking,,,,,,2025-09-29T19:49:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Are you currently using a sleep tracking device or app to monitor your sleep?
","Yes, No",,"0, 0",,Sleep,4,20,,,,"rec8Ye1dYgcsC8JTC, recBkqDE2Uc34ZouX",0,single-select
recxkHPaUtjxZBA31,4.22,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recBkqDE2Uc34ZouX,,,sleep_tracking,,,,,,2025-09-29T19:49:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Have you ever used a sleep tracking device or app to monitor your sleep?
","Yes, No",,"0, 0",,Sleep,4,21,,No,,"recPUKZh9zAlftikj, rec3XYnH8WIM1QM2N",0,single-select
recN21aAmohd6F0cX,4.23,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec3XYnH8WIM1QM2N,,,sleep_tracking,,,,,,2025-09-29T19:49:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Would you consider using a sleep tracking device or app to monitor your sleep in the future in support of your longevity goals?
","Yes, No, Maybe",,"0, 0, 0",,Sleep,4,22,,No,,"reckSaIvWxEIXQtCe, rec712Qa1gdOrOl3u, recV79CP8sGhawl1l",0,single-select
reccIuQdMvlTAbRuJ,4.24,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec8Ye1dYgcsC8JTC,,recK7qb2pQj7Ioc6e,sleep_tracking,,,,,,2025-09-29T19:49:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Which sleep tracker or app are you currently using (select all that apply)?
","Garmin, Fitbit, Whoop, 8 Sleep, Sleeptracker AI, Withings, Other (please specify), Oura Ring, Apple Watch",,"0, 0, 0, 0, 0, 0, 0, 0, 0",,Sleep,4,23,,Yes,,"recNbC4fYT1ldfyp9, reczYryv4HNOxe6Cr, rec5yJ1v4E1mzZJwq, recPVbCvquLgvyrDM, recHvQxDJddmYSUoG, rec3yygHEAg2HvG6m, reccFVicYMxhgNzfu, recl5xld3C2pPlsU9, rec8EEVDl4fyA7xzG",0,multi-select  
recK7qb2pQj7Ioc6e,4.25,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec8Ye1dYgcsC8JTC,,,sleep_tracking,,Include responses selected from previous as response options logic not built,True,,reccIuQdMvlTAbRuJ,2025-09-29T19:49:11.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"How long have you been using each selected sleep tracker or app?
","4–6 months, 7–12 months, More than 1 year, 1–3 months, Less than 1 month",,"0, 0, 0, 0, 0",,Sleep,4,24,,Yes,,"recl1Oeerh56cJzoW, rec411AQvYPiEt6rw, rec2py0G5WGPmuLdh, recDVDRkl7YTQ8AGi, recMTU1GnjnfScXB7",0,single-select
recrLPuIz36vPzB6B,4.26,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recPUKZh9zAlftikj,,,sleep_tracking,,,,,,2025-09-29T19:49:12.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"What were the primary reasons you stopped using a sleep tracker (select all that apply) (select all that apply)?
","It was too time consuming to maintain, I did not see any improvement in my sleep, I found it uncomfortable or intrusive, The data was inaccurate or inconsistent, It increased my anxiety or stress about sleep, I lost interest or motivation, It did not fit well with my routine, Technical issues with the app or device, Other (please specify), It was difficult to use or understand, It was not providing useful information",,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,Sleep,4,25,,Yes,,"rec2ZSGElpmiWO1mF, recF1RdntbauOHlor, recsTzZBnXeWKenye, recIDCb9FXXhf6lHt, recgnOIqrXPVfnvxe, recUYyvj7cFKWYmDM, recKzciTT12p09Z78, reciAhVrACpq1dwbJ, recN3YASdh8p69fKI, recRKvPCv9hOjUttP, recRxUPI8V0Gf5ASq",0,multi-select w/ other (free response)
recGCeAHljVtjJKsx,4.27,,,,,,2025-06-10T18:25:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,recPUKZh9zAlftikj,,,sleep_tracking,,,,,,2025-09-29T19:49:12.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,rec6QXhDyyqwyuLdd,,"Would you be willing to retry a device or app in the future in support of your longevity goals?
","Not now, but maybe in the future, Maybe - need more information, Yes - open to trying, No",,"0, 0, 0, 0",,Sleep,4,26,,Yes,,"recXmnT6qOxLF9lqm, recjGVjruAnHGD9cF, recDotZItVjXquQAy, recIzp4T92ochbDyR",0,single-select
