record_id,Created By,calculation_target_value_3,calculation_type_from_recommendationgoals,challenge_description,challenge_level,challenge_title,created,dependency_tracked_metric_from_recommendationgoals,id,last_modified_by,last_modified_time,level_description_from_recommendations,linked_recommendations,operator_from_recommendationgoals,recommendationgoals_ref,recommendations_v2,record_ID,scoring_frequency,scoring_frequency_from_recommendationgoals,scoring_type_from_recommendationgoals,target_value,times,tracked_metric_from_recommendationgoals,trigger_conditions,unit_from_recommendationgoals,weightage_from_recommendationgoals
recQyMXhZ8axnw7n7,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,"Master morning meal timing by eating within 2 hours of waking on 12 out of 14 days, representing near-perfect metabolic activation and energy optimization.",05,Peak Morning Control,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-05-REC0018.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Eat your first meal of the day within 2 hours after waking on at least 5 days per week,recjqayDOdtqvgy74,<=,recewV5itZMZx2R2W,recu7lpiR2ASpH5ox,recQyMXhZ8axnw7n7,14-day,weekly,binary_frequency,2,12,recx1YaZabuU3zURf,recZvqASLUujIXdcS,hours,
recqiKbwy2Pe90emw,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Begin consistent morning meal timing by eating within 2 hours of waking for 2 out of 3 days. This builds confidence in daily timing discipline.,01,Daily Morning Start,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-01-REC0018.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Eat your first meal of the day within 2 hours after waking every day of the week,reciMtPp6Py82USrr,<=,recdSem4LBRH4Gbmj,recHqynf62exp8cDx,recqiKbwy2Pe90emw,3-day,daily,binary_daily,2,2,recx1YaZabuU3zURf,recW6UbqZK8YEDYEJ,hours,
recqmLpSMGXDrHc6i,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Expand your consistency by maintaining the 2-hour morning target on 4 out of 5 days. Focus on creating sustainable daily routines that support early nutrition.,02,Complete Morning Foundation,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-02-REC0018.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Eat your first meal of the day within 2 hours after waking every day of the week,reciMtPp6Py82USrr,<=,recdSem4LBRH4Gbmj,recHqynf62exp8cDx,recqmLpSMGXDrHc6i,5-day,daily,binary_daily,2,4,recx1YaZabuU3zURf,recW6UbqZK8YEDYEJ,hours,
recbaAkgRNNHgFv2L,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Eat your first meal of the day within 2 hours after waking every day of the week. This represents optimal metabolic timing and energy activation for peak health.,03,Perfect Morning Mastery,2025-09-10T18:52:45.000Z,recx1YaZabuU3zURf,CH-03-REC0018.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Eat your first meal of the day within 2 hours after waking every day of the week,reciMtPp6Py82USrr,<=,recprTblToK39Je15,rec2NKnDuis64uMrk,recbaAkgRNNHgFv2L,weekly,daily,binary_daily,2,7,recY75tn39AEXKwbl,recuzNQE4zW7byizo,hours,
recnRKs18hTnlxuPR,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Eat your first meal of the day within 2 hours after waking every day of the week. This represents optimal metabolic timing and energy activation for peak health.,03,Perfect Morning Mastery,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-03-REC0018.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Eat your first meal of the day within 2 hours after waking every day of the week,reciMtPp6Py82USrr,<=,recdSem4LBRH4Gbmj,rec2NKnDuis64uMrk,recnRKs18hTnlxuPR,weekly,daily,binary_daily,2,7,recx1YaZabuU3zURf,recuzNQE4zW7byizo,hours,
recwvsNnu0FPafmWs,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","daily, daily","recent, recent",Begin optimizing evening meal timing by finishing your final meal at least 2 hours before bedtime on 1 day during this 3-day period. Notice how this affects your sleep quality.,01,Evening Meal Awareness,2025-09-10T18:52:45.000Z,"recY75tn39AEXKwbl, recVMr3DikpSr9pNN",CH-01-REC0019.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 2 hours before bedtime on at least 2 days per week,rece1ITrYjtv2h2G9,">=, >=","rec97tq6D5M443lB1, rec73SSN5l0E57qhO",rec2NKnDuis64uMrk,recwvsNnu0FPafmWs,3-day,"weekly, weekly","binary_frequency, binary_frequency",2,1,"recVMr3DikpSr9pNN, recY75tn39AEXKwbl",recEQLMvu2HdM7Ze9,"hours, hours",
recPbEEVTToAH7GgN,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","daily, daily","recent, recent",Practice finishing your final meal 2+ hours before bedtime for 2 out of 5 days. Focus on planning dinner timing around your sleep schedule.,02,Bedtime Buffer Progress,2025-09-10T18:52:45.000Z,"recY75tn39AEXKwbl, recVMr3DikpSr9pNN",CH-02-REC0019.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 2 hours before bedtime on at least 2 days per week,rece1ITrYjtv2h2G9,">=, >=","rec97tq6D5M443lB1, rec73SSN5l0E57qhO",recYLv4hF464Kesqm,recPbEEVTToAH7GgN,5-day,"weekly, weekly","binary_frequency, binary_frequency",2,2,"recVMr3DikpSr9pNN, recY75tn39AEXKwbl",recGqm2ArjO7Siin6,"hours, hours",
recjZnl1948rQWI3m,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","daily, daily","recent, recent",Finish your final meal at least 2 hours before bedtime on at least 2 days per week. This supports better sleep quality and digestive health.,03,Weekly Evening Mastery,2025-09-10T18:52:45.000Z,"recY75tn39AEXKwbl, recVMr3DikpSr9pNN",CH-03-REC0019.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 2 hours before bedtime on at least 2 days per week,rece1ITrYjtv2h2G9,">=, >=","rec97tq6D5M443lB1, rec73SSN5l0E57qhO",recYLv4hF464Kesqm,recjZnl1948rQWI3m,weekly,"weekly, weekly","binary_frequency, binary_frequency",2,2,"recVMr3DikpSr9pNN, recY75tn39AEXKwbl",recuzNQE4zW7byizo,"hours, hours",
recDi3czn4nfDm3zA,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","daily, daily","recent, recent",Maintain your 2-day weekly target while achieving the bedtime buffer on 4 out of 10 days. This builds stronger evening nutrition discipline and sleep preparation.,04,Enhanced Evening Timing,2025-09-10T18:52:45.000Z,"recY75tn39AEXKwbl, recVMr3DikpSr9pNN",CH-04-REC0019.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 2 hours before bedtime on at least 2 days per week,rece1ITrYjtv2h2G9,">=, >=","rec97tq6D5M443lB1, rec73SSN5l0E57qhO",recYLv4hF464Kesqm,recDi3czn4nfDm3zA,10-day,"weekly, weekly","binary_frequency, binary_frequency",2,4,"recVMr3DikpSr9pNN, recY75tn39AEXKwbl",recev8oMkYeU99K6K,"hours, hours",
recknKs9eeuVR6yiy,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","daily, daily","recent, recent","Master evening meal timing by finishing 2+ hours before bedtime on 8 out of 14 days, representing excellent sleep preparation and digestive health optimization.",05,Optimal Evening Excellence,2025-09-10T18:52:45.000Z,"recY75tn39AEXKwbl, recVMr3DikpSr9pNN",CH-05-REC0019.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 2 hours before bedtime on at least 2 days per week,rece1ITrYjtv2h2G9,">=, >=","rec97tq6D5M443lB1, rec73SSN5l0E57qhO",recYLv4hF464Kesqm,recknKs9eeuVR6yiy,14-day,"weekly, weekly","binary_frequency, binary_frequency",2,8,"recVMr3DikpSr9pNN, recY75tn39AEXKwbl",recZvqASLUujIXdcS,"hours, hours",
recyz3S59RqK4SPPW,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Begin building consistent evening meal timing by finishing 2+ hours before bedtime for 2 out of 3 days. This prepares you for longer bedtime buffers.,01,Advanced Evening Start,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-01-REC0019.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime on at least 5 days per week,rec3SLnheYd7g7voW,>=,recYYwUWTKwGiTOjO,recYLv4hF464Kesqm,recyz3S59RqK4SPPW,3-day,weekly,binary_frequency,2,2,recVMr3DikpSr9pNN,recEQLMvu2HdM7Ze9,hours,
recgqqxWRCjITSrPE,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Practice finishing your final meal 3+ hours before bedtime for 3 out of 5 days. Focus on earlier dinner planning and avoiding late-night eating.,02,Three-Hour Foundation,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-02-REC0019.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime on at least 5 days per week,rec3SLnheYd7g7voW,>=,recYYwUWTKwGiTOjO,rec0adRBithZ3BNoZ,recgqqxWRCjITSrPE,5-day,weekly,binary_frequency,3,3,recVMr3DikpSr9pNN,recGqm2ArjO7Siin6,hours,
recb3btxJQ2YO9zsf,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Finish your final meal at least 3 hours before bedtime on at least 5 days per week. This creates optimal sleep conditions and digestive rest.,03,Weekly Evening Excellence,2025-09-10T18:52:45.000Z,recVMr3DikpSr9pNN,CH-03-REC0019.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime on at least 5 days per week,rec3SLnheYd7g7voW,>=,recPizN0p3JhT32Ha,rec0adRBithZ3BNoZ,recb3btxJQ2YO9zsf,weekly,weekly,binary_frequency,3,5,recY75tn39AEXKwbl,recuzNQE4zW7byizo,hours,
recjh57DP60SiOQBy,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Finish your final meal at least 3 hours before bedtime on at least 5 days per week. This creates optimal sleep conditions and digestive rest.,03,Weekly Evening Excellence,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-03-REC0019.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime on at least 5 days per week,rec3SLnheYd7g7voW,>=,recYYwUWTKwGiTOjO,rec0adRBithZ3BNoZ,recjh57DP60SiOQBy,weekly,weekly,binary_frequency,3,5,recVMr3DikpSr9pNN,recuzNQE4zW7byizo,hours,
recZPOMJk9zIcflbx,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Maintain your 5-day weekly target while achieving the 3-hour buffer on 7 out of 10 days. This builds exceptional evening discipline and sleep optimization.,04,Advanced Evening Mastery,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-04-REC0019.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime on at least 5 days per week,rec3SLnheYd7g7voW,>=,recYYwUWTKwGiTOjO,recKhWFKEYKSFcikb,recZPOMJk9zIcflbx,10-day,weekly,binary_frequency,3,7,recVMr3DikpSr9pNN,recev8oMkYeU99K6K,hours,
recAx8RgmmVxvOcr3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,"Master advanced evening timing by finishing 3+ hours before bedtime on 11 out of 14 days, representing elite sleep preparation and metabolic health.",05,Peak Evening Control,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-05-REC0019.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime on at least 5 days per week,rec3SLnheYd7g7voW,>=,recYYwUWTKwGiTOjO,recKhWFKEYKSFcikb,recAx8RgmmVxvOcr3,14-day,weekly,binary_frequency,3,11,recVMr3DikpSr9pNN,recZvqASLUujIXdcS,hours,
recvelIrh6nxWTzqN,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Begin consistent evening meal discipline by finishing 3+ hours before bedtime for 2 out of 3 days. This builds confidence in daily timing control.,01,Daily Evening Start,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-01-REC0019.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime every day of the week,rec6gzOrneb26gUk8,>=,rec1mkl620uB82df0,recQgWg7fhQjwfIPx,recvelIrh6nxWTzqN,3-day,daily,binary_daily,3,2,recVMr3DikpSr9pNN,recW6UbqZK8YEDYEJ,hours,
recwS6tl7nLzuekCe,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Expand your consistency by maintaining the 3-hour bedtime buffer on 4 out of 5 days. Focus on creating sustainable evening routines that support early dining.,02,Complete Evening Foundation,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-02-REC0019.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime every day of the week,rec6gzOrneb26gUk8,>=,rec1mkl620uB82df0,recQgWg7fhQjwfIPx,recwS6tl7nLzuekCe,5-day,daily,binary_daily,3,4,recVMr3DikpSr9pNN,recW6UbqZK8YEDYEJ,hours,
recLOM703ViR5v81d,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Finish your final meal at least 3 hours before bedtime every day of the week. This represents optimal sleep preparation and digestive health for peak wellness.,03,Perfect Evening Mastery,2025-09-10T18:52:45.000Z,recVMr3DikpSr9pNN,CH-03-REC0019.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime every day of the week,rec6gzOrneb26gUk8,>=,recA6XX66QF2UunO1,recqKvugcEkV4FDmK,recLOM703ViR5v81d,weekly,daily,binary_daily,3,7,recY75tn39AEXKwbl,recuzNQE4zW7byizo,hours,
recocjOtwuCtaC2t0,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,recent,Finish your final meal at least 3 hours before bedtime every day of the week. This represents optimal sleep preparation and digestive health for peak wellness.,03,Perfect Evening Mastery,2025-09-10T18:52:45.000Z,recY75tn39AEXKwbl,CH-03-REC0019.3,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Finish your final meal at least 3 hours before bedtime every day of the week,rec6gzOrneb26gUk8,>=,rec1mkl620uB82df0,recqKvugcEkV4FDmK,recocjOtwuCtaC2t0,weekly,daily,binary_daily,3,7,recVMr3DikpSr9pNN,recuzNQE4zW7byizo,hours,
recUEZUWVxBRZFtn0,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,sum,Begin building better hydration by drinking at least 5 cups of water per day for 1 day during this 3-day period. Focus on tracking your current water intake patterns.,01,Hydration Awareness Start,2025-09-10T18:52:45.000Z,,CH-01-REC0020.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 6 cups (about 1.5 liters) of water per day on at least 2 days per week,recB2JtyJ9bvr8qWT,>=,recw8u0doVu4tUJRL,recqKvugcEkV4FDmK,recUEZUWVxBRZFtn0,3-day,weekly,binary_frequency,5,1,recEbOiNyw46llfxE,recEQLMvu2HdM7Ze9,cups,
recsCAinroXctSbbG,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,sum,Practice drinking at least 6 cups of water per day for 2 out of 5 days. Use a water bottle or app to track your intake and identify the best hydration strategies.,02,Water Intake Progress,2025-09-10T18:52:45.000Z,,CH-02-REC0020.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 6 cups (about 1.5 liters) of water per day on at least 2 days per week,recB2JtyJ9bvr8qWT,>=,recw8u0doVu4tUJRL,recqKvugcEkV4FDmK,recsCAinroXctSbbG,5-day,weekly,binary_frequency,6,2,recEbOiNyw46llfxE,recGqm2ArjO7Siin6,cups,
reczOTo6fXePv9yLe,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,sum,Drink at least 6 cups (about 1.5 liters) of water per day on at least 2 days per week. This establishes baseline hydration habits for better health.,03,Weekly Hydration Foundation,2025-09-10T18:52:45.000Z,,CH-03-REC0020.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 6 cups (about 1.5 liters) of water per day on at least 2 days per week,recB2JtyJ9bvr8qWT,>=,recw8u0doVu4tUJRL,recqKvugcEkV4FDmK,reczOTo6fXePv9yLe,weekly,weekly,binary_frequency,6,2,recEbOiNyw46llfxE,recuzNQE4zW7byizo,cups,
reczSVEorWLb3UjJ1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,sum,Maintain your 2-day weekly target while achieving 6+ cups on 4 out of 10 days. This builds stronger hydration awareness and fluid intake habits.,04,Enhanced Hydration Discipline,2025-09-10T18:52:45.000Z,,CH-04-REC0020.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 6 cups (about 1.5 liters) of water per day on at least 2 days per week,recB2JtyJ9bvr8qWT,>=,recw8u0doVu4tUJRL,reccgzcQs3ReCRZiN,reczSVEorWLb3UjJ1,10-day,weekly,binary_frequency,6,4,recEbOiNyw46llfxE,recev8oMkYeU99K6K,cups,
recQgHGMG4yzVZHlV,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,sum,"Master hydration discipline by drinking 6+ cups of water on 8 out of 14 days, representing excellent fluid intake management and health optimization.",05,Optimal Hydration Excellence,2025-09-10T18:52:45.000Z,,CH-05-REC0020.1,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 6 cups (about 1.5 liters) of water per day on at least 2 days per week,recB2JtyJ9bvr8qWT,>=,recw8u0doVu4tUJRL,reccgzcQs3ReCRZiN,recQgHGMG4yzVZHlV,14-day,weekly,binary_frequency,6,8,recEbOiNyw46llfxE,recZvqASLUujIXdcS,cups,
recKhcSqUe3ZdW9Lh,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,sum,Begin building consistent hydration by drinking at least 7 cups of water per day for 2 out of 3 days. This prepares you for higher daily water goals.,01,Advanced Hydration Start,2025-09-10T18:52:45.000Z,,CH-01-REC0020.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 8 cups (about 2 liters) of water per day on at least 5 days per week,recdUipe4wxEhf4uC,>=,rec803WTJiQdj1npu,reccgzcQs3ReCRZiN,recKhcSqUe3ZdW9Lh,3-day,weekly,binary_frequency,7,2,recEbOiNyw46llfxE,recEQLMvu2HdM7Ze9,cups,
recqNa00HwnYKk79C,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,sum,Practice drinking at least 8 cups of water per day for 3 out of 5 days. Focus on spreading water intake throughout the day for optimal absorption.,02,Eight-Cup Foundation,2025-09-10T18:52:45.000Z,,CH-02-REC0020.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 8 cups (about 2 liters) of water per day on at least 5 days per week,recdUipe4wxEhf4uC,>=,rec803WTJiQdj1npu,rec3XE7ren4uDEyqJ,recqNa00HwnYKk79C,5-day,weekly,binary_frequency,8,3,recEbOiNyw46llfxE,recGqm2ArjO7Siin6,cups,
rec181L56TfUHhB0s,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,sum,Drink at least 8 cups (about 2 liters) of water per day on at least 5 days per week. This creates strong hydration habits and optimal fluid balance.,03,Weekly Hydration Excellence,2025-09-10T18:52:45.000Z,,CH-03-REC0020.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 8 cups (about 2 liters) of water per day on at least 5 days per week,recdUipe4wxEhf4uC,>=,rec803WTJiQdj1npu,rec3XE7ren4uDEyqJ,rec181L56TfUHhB0s,weekly,weekly,binary_frequency,8,5,recEbOiNyw46llfxE,recuzNQE4zW7byizo,cups,
recbvnZ1rW5oy6vH9,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",daily,sum,Maintain your 5-day weekly target while achieving 8+ cups on 7 out of 10 days. This builds exceptional hydration discipline and cellular health support.,04,Advanced Hydration Mastery,2025-09-10T18:52:45.000Z,,CH-04-REC0020.2,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-01T21:29:18.000Z,Drink at least 8 cups (about 2 liters) of water per day on at least 5 days per week,recdUipe4wxEhf4uC,>=,rec803WTJiQdj1npu,rec3XE7ren4uDEyqJ,recbvnZ1rW5oy6vH9,10-day,weekly,binary_frequency,8,7,recEbOiNyw46llfxE,recev8oMkYeU99K6K,cups,
