record_id,calculated_metric,cognitive_health_weight_from_linked_survey_question,connection_purpose_weight_from_linked_survey_question,contraindications,core_care_weight_from_linked_survey_question,created,created_by,healthful_nutrition_weight_from_linked_survey_question,id,last_modified,last_modified_by,linked_survey_question,movement_exercise_weight_from_linked_survey_question,question_from_linked_survey_question,recommendation_nulls,recommendation_triggers,response,response_order,restorative_sleep_weight_from_linked_survey_question,score,section_number_from_linked_survey_question,section_question_order_from_linked_survey_question,stress_management_weight_from_linked_survey_question,survey_question_trigger_not_selected,survey_question_trigger_selected,total_weight_pillar_agnostic_from_linked_survey_question
recCxwKE5v50rrCYN,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.50-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recyYch9nU3YwUI7c,,What are the primary reasons you have never followed a specific diet plan (select all that apply)?,,,"Other (please specify)
",6,,0,2,56,,,,0
rechST5yn4eUOMiUc,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.51-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recX2ryfOHU3rtNPX,,Have you considered following a specific dietary plan for health or weight management purposes?,,,"Yes
",1,,0,2,57,,,,0
recKk1f3ZYi9nf0Hp,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.51-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recX2ryfOHU3rtNPX,,Have you considered following a specific dietary plan for health or weight management purposes?,,,"No
",2,,0,2,57,,,,0
recbgCrm7gfax74yy,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.52-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recTwJtW7KPJ0m9yi,,Would you be willing to try a dietary plan in the future in support of your longevity goals?,,,"Yes - open to trying
",1,,0,2,58,,,,0
recBvSrMNscovqNrs,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.52-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recTwJtW7KPJ0m9yi,,Would you be willing to try a dietary plan in the future in support of your longevity goals?,,,"Maybe - need more information
",2,,0,2,58,,,,0
recHCZtBon9mYOMJw,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.52-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recTwJtW7KPJ0m9yi,,Would you be willing to try a dietary plan in the future in support of your longevity goals?,,,"Not now, but maybe in the future
",3,,0,2,58,,,,0
rec2pWlHqClE3B2hX,,,,,,2025-06-13T21:11:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.52-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recTwJtW7KPJ0m9yi,,Would you be willing to try a dietary plan in the future in support of your longevity goals?,,,"No
",4,,0,2,58,,,,0
recdGNRAQi4tbM60L,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.53-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recZvMXAv0x4qnVn4,,What factors have prevented you from starting or continuing a dietary plan in the past (select all that apply)?,,,"Lack of time to prepare meals
",1,,0,2,59,,,,0
reclXg8Glj91lfZd0,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.53-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recZvMXAv0x4qnVn4,,What factors have prevented you from starting or continuing a dietary plan in the past (select all that apply)?,,,"Conflicting information about nutrition
",2,,0,2,59,,,,0
recr0UehWYyl01DTy,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.53-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recZvMXAv0x4qnVn4,,What factors have prevented you from starting or continuing a dietary plan in the past (select all that apply)?,,,"Social or family commitments
",3,,0,2,59,,,,0
rec0UOFeUyTUqVXQN,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.53-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recZvMXAv0x4qnVn4,,What factors have prevented you from starting or continuing a dietary plan in the past (select all that apply)?,,,"Uncertainty about effectiveness
",4,,0,2,59,,,,0
recJokom3gXXlwB30,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.53-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recZvMXAv0x4qnVn4,,What factors have prevented you from starting or continuing a dietary plan in the past (select all that apply)?,,,"Other (please specify)
",5,,0,2,59,,,,0
recswfphjRyR4bqSL,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.54-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6OFq3i7zZzowgk,,Which of the following dietary guidelines or principles would you be interested in exploring (select all that apply)?,,,"Whole Food Plant-Based Diet
",1,,0,2,60,,,,0
recWjtsTKcitDZ2PD,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.54-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6OFq3i7zZzowgk,,Which of the following dietary guidelines or principles would you be interested in exploring (select all that apply)?,,,"Mediterranean Diet
",2,,0,2,60,,,,0
rec7sYs4k0GXqMv3y,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.54-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6OFq3i7zZzowgk,,Which of the following dietary guidelines or principles would you be interested in exploring (select all that apply)?,,,"High-Protein Diet
",3,,0,2,60,,,,0
recMxpqvwdsfb08F7,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.54-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6OFq3i7zZzowgk,,Which of the following dietary guidelines or principles would you be interested in exploring (select all that apply)?,,,"Low-Carb Diet (e.g., keto, Atkins)
",4,,0,2,60,,,,0
recBp0pcx9mSat2ji,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.54-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6OFq3i7zZzowgk,,Which of the following dietary guidelines or principles would you be interested in exploring (select all that apply)?,,,"Vegetarian Diet
",5,,0,2,60,,,,0
reckWHY6wxbPTX9AX,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.54-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6OFq3i7zZzowgk,,Which of the following dietary guidelines or principles would you be interested in exploring (select all that apply)?,,,"Vegan Diet
",6,,0,2,60,,,,0
rec5J8hVZKUYFBAAY,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.54-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6OFq3i7zZzowgk,,Which of the following dietary guidelines or principles would you be interested in exploring (select all that apply)?,,,"Intermittent Fasting
",7,,0,2,60,,,,0
reci4oWPmNtCjX3Q8,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.54-8,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6OFq3i7zZzowgk,,Which of the following dietary guidelines or principles would you be interested in exploring (select all that apply)?,,,"Other (please specify)
",8,,0,2,60,,,,0
recsWEJqKXQaz8QIu,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.55-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvJLx2ALivHWNnh,,"What diet changes, if any, have you made to improve your health (select all that apply)?",,,"Increased fruit and vegetable consumption
",1,,0,2,61,,,,0
reciGJm6yrb2X2yjy,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.55-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvJLx2ALivHWNnh,,"What diet changes, if any, have you made to improve your health (select all that apply)?",,,"Reduced sugar intake
",2,,0,2,61,,,,0
recabmjeqyffd18fa,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.55-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvJLx2ALivHWNnh,,"What diet changes, if any, have you made to improve your health (select all that apply)?",,,"Limited processed foods
",3,,0,2,61,,,,0
recYN4uQl91kj2Whq,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.55-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvJLx2ALivHWNnh,,"What diet changes, if any, have you made to improve your health (select all that apply)?",,,"Increased water intake
",4,,0,2,61,,,,0
recOnvsAOpCOCOQ5V,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.55-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvJLx2ALivHWNnh,,"What diet changes, if any, have you made to improve your health (select all that apply)?",,,"Reduced processed and red meat intake
",5,,0,2,61,,,,0
recluPv11XktkBVzH,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.55-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvJLx2ALivHWNnh,,"What diet changes, if any, have you made to improve your health (select all that apply)?",,,"Reduced portion sizes
",6,,0,2,61,,,,0
recs4Mfcz1C6NF1JW,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.55-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvJLx2ALivHWNnh,,"What diet changes, if any, have you made to improve your health (select all that apply)?",,,"Other (please specify)
",7,,0,2,61,,,,0
recox4EQ5ZFdypt01,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.55-8,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recvJLx2ALivHWNnh,,"What diet changes, if any, have you made to improve your health (select all that apply)?",,,"None
",8,,0,2,61,,,,0
recAlrMjGg1i4CWsx,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.56-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckoVPlTCiYKHkrg,,Would you consider making any of the following dietary changes in the future (select all that apply)?,,,"Increased fruit and vegetable consumption
",1,,0,2,62,,,,0
reci1lhgu9pG4yrxP,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.56-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckoVPlTCiYKHkrg,,Would you consider making any of the following dietary changes in the future (select all that apply)?,,,"Reduced sugar intake
",2,,0,2,62,,,,0
recUOajFtBe3GNDwp,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.56-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckoVPlTCiYKHkrg,,Would you consider making any of the following dietary changes in the future (select all that apply)?,,,"Limited processed foods
",3,,0,2,62,,,,0
recUoqhvaGj6yEC6A,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.56-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckoVPlTCiYKHkrg,,Would you consider making any of the following dietary changes in the future (select all that apply)?,,,"Increased water intake
",4,,0,2,62,,,,0
recHVhWBQFLWpSVI4,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.56-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckoVPlTCiYKHkrg,,Would you consider making any of the following dietary changes in the future (select all that apply)?,,,"Reduced processed and red meat intake
",5,,0,2,62,,,,0
recZJFiDUs8SJN0mh,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.56-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckoVPlTCiYKHkrg,,Would you consider making any of the following dietary changes in the future (select all that apply)?,,,"Reduced portion sizes
",6,,0,2,62,,,,0
recY8k5vLHCl53ylC,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.56-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckoVPlTCiYKHkrg,,Would you consider making any of the following dietary changes in the future (select all that apply)?,,,"Other (please specify)
",7,,0,2,62,,,,0
recf5wN95du9U89qL,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.56-8,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",reckoVPlTCiYKHkrg,,Would you consider making any of the following dietary changes in the future (select all that apply)?,,,"None
",8,,0,2,62,,,,0
reciV6ZgFkUsW9vsL,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Lack of time to prepare meals
",1,,0,2,63,,,,0
rec1qP6leQAJeiEPU,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Difficulty in following the plan consistently
",2,,0,2,63,,,,0
recHvc9lvuTTETJR4,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Social events or peer pressure
",3,,0,2,63,,,,0
recFjuaW5sZUPaXlS,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Lack of variety and enjoyment in meals
",4,,0,2,63,,,,0
recpbkGQW9OmzHjkv,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-5,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Insufficient results or slow progress
",5,,0,2,63,,,,0
recfPet3NRS7J1L7T,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-6,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Cravings for restricted foods
",6,,0,2,63,,,,0
recba40iuu9FjgW5C,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-7,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Stress or emotional eating
",7,,0,2,63,,,,0
rectmZIE4dSZ8aTgb,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-8,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Lack of support or guidance
",8,,0,2,63,,,,0
recgVRmzR0XrMV0rK,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-9,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Health issue or adverse effects
",9,,0,2,63,,,,0
rec6bgsOzNi6b3Ijp,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.57-10,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recBH8X3IgY4doffE,,"Which of the following reasons, if any, do you feel have limited your ability to make sustainable dietary changes (select all that apply)?",,,"Other (please specify)
",10,,0,2,63,,,,0
recQubqkSh307QeyV,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.58-1,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recsNVNwN8eREqO94,,"What kind of support, if any, do you think would be helpful in making sustainable dietary changes (select all that apply)?",,,"Assistance with meal preparation
",1,,0,2,64,,,,0
recE7WOZPMn5DinBe,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.58-2,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recsNVNwN8eREqO94,,"What kind of support, if any, do you think would be helpful in making sustainable dietary changes (select all that apply)?",,,"Regular check-ins with a nutritionist or dietitian
",2,,0,2,64,,,,0
recFb9fHC4rLlFbYN,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.58-3,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recsNVNwN8eREqO94,,"What kind of support, if any, do you think would be helpful in making sustainable dietary changes (select all that apply)?",,,"Access to easy and quick recipes
",3,,0,2,64,,,,0
recur3xys22BVuoUS,,,,,,2025-06-10T19:01:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,2.58-4,2025-09-17T23:00:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recsNVNwN8eREqO94,,"What kind of support, if any, do you think would be helpful in making sustainable dietary changes (select all that apply)?",,,"Meal planning and preparation tips
",4,,0,2,64,,,,0
