record_id,created,created_by,last_modified_by,last_modified_time,max_value,min_value,name,option_id,questions_using_this,response_choices,response_types,scoring_map
recmW3ZZohAN9VX7J,2025-09-04T12:59:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:22.000Z,,,LL-37 Barriers & Facilitators,RO121-B&F,"recr7ybQRBPIqDOhb, recDVOAU3s2QJ09Sm","[""Consistent injection timing"", ""Proper injection technique"", ""Setting daily reminders"", ""Using injection site rotation"", ""Following prescribed dosing schedule"", ""Storing peptide properly (refrigeration)"", ""Following sterile injection practices"", ""Tracking injection sites"", ""Monitoring for effects"", ""Having backup supplies"", ""Understanding dosing protocol"", ""Support from healthcare provider"", ""Monitoring immune markers"", ""Tracking infection frequency"", ""Forgetting to inject"", ""Injection site discomfort or pain"", ""Fear of needles or injections"", ""Cost concerns"", ""Complex preparation process"", ""Storage challenges (refrigeration)"", ""Running out of supply"", ""Lack of noticeable benefits"", ""Side effects or reactions"", ""Difficulty with injection technique"", ""Travel or schedule disruptions"", ""Uncertainty about immune effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recMvzTzLLX8zm8hf,2025-09-04T13:00:35.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:22.000Z,,,IGF-1 LR3 Effects,RO122-Effects,"rec02WLgFIZNhVliw, recce89Bfca9UFeGG","[""Increased muscle mass"", ""Enhanced lean body mass"", ""Improved muscle protein synthesis"", ""Better muscle recovery"", ""Enhanced fat loss"", ""Improved body composition"", ""Increased strength"", ""Better exercise performance"", ""Enhanced cellular growth"", ""Improved tissue repair"", ""Better wound healing"", ""Enhanced recovery from exercise"", ""Increased energy levels"", ""Improved metabolic function"", ""Better insulin sensitivity"", ""Enhanced growth hormone effects"", ""Improved bone density"", ""Better collagen synthesis"", ""Enhanced anti-aging effects"", ""Improved skin health"", ""Better sleep quality"", ""Enhanced physical performance"", ""Digestive changes"", ""Appetite changes"", ""Mild side effects (injection site reactions)"", ""Hypoglycemia risk"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results (IGF-1 levels)"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec1fh4d4wGcXw3tU,2025-09-04T13:00:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,IGF-1 LR3 Barriers & Facilitators,RO122-B&F,"rec3ThSbeihOo7F5N, recUnZ0rCga1cpTvI","[""Consistent injection timing"", ""Proper injection technique"", ""Setting daily reminders"", ""Using injection site rotation"", ""Cycling protocol (5 days on/2 off)"", ""Storing peptide properly (refrigeration)"", ""Following sterile injection practices"", ""Tracking injection sites"", ""Monitoring for effects"", ""Having backup supplies"", ""Understanding dosing protocol"", ""Support from healthcare provider"", ""Post-workout timing"", ""Monitoring blood glucose"", ""Forgetting to inject"", ""Injection site discomfort or pain"", ""Fear of needles or injections"", ""Cost concerns"", ""Complex preparation process"", ""Storage challenges (refrigeration)"", ""Running out of supply"", ""Lack of noticeable benefits"", ""Side effects or reactions"", ""Difficulty with injection technique"", ""Travel or schedule disruptions"", ""Hypoglycemia concerns""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recToJ6jLZON51Ak2,2025-09-04T13:50:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,MGF Therapy Effects,RO123-Effects,"recX0ad8DkwmwAoXy, recddNoA2ZmLoFZbI","[""Increased energy levels"", ""Better sleep quality"", ""Improved mood"", ""Better focus/mental clarity"", ""Reduced fatigue"", ""Improved physical performance"", ""Better recovery from exercise"", ""Reduced pain or inflammation"", ""Enhanced muscle growth"", ""Improved injury healing"", ""Better joint health"", ""Increased strength"", ""Better endurance"", ""Improved muscle repair"", ""Enhanced collagen synthesis"", ""Digestive changes"", ""Appetite changes"", ""Injection site reactions"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec2vdLyMJhY1zCwY,2025-09-04T13:50:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,MGF Therapy Barriers & Facilitators,RO123-B&F,"recpuJUfdLb21kQpA, recKcVOuboQRurB2e","[""Taking it at the same time daily"", ""Setting reminders or alarms"", ""Proper injection technique"", ""Rotating injection sites"", ""Using sterile technique"", ""Refrigerating properly"", ""Taking before workouts for best results"", ""Following dosing schedule consistently"", ""Using insulin syringes for accuracy"", ""Tracking progress with photos/measurements"", ""Working with healthcare provider"", ""Forgetting to take it"", ""Side effects or discomfort"", ""Cost concerns"", ""Injection anxiety or discomfort"", ""Complex dosing schedule"", ""Lack of noticeable benefits"", ""Running out of supply"", ""Storage requirements difficulties"", ""Injection site reactions"", ""Fear of self-injection"", ""Difficulty with injection timing""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recH8P0VH4Rm6ziD2,2025-09-04T13:51:53.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,Statin Therapy Effects,RO124-Effects,"recO6kGkYKPx3fRHr, rec6xp1HV01AfvLSD","[""Increased energy levels"", ""Better sleep quality"", ""Improved mood"", ""Better focus/mental clarity"", ""Reduced fatigue"", ""Improved cardiovascular health"", ""Better cholesterol levels"", ""Reduced inflammation"", ""Lower blood pressure"", ""Improved lipid profile"", ""Better lab results"", ""Reduced cardiovascular risk"", ""Improved heart health markers"", ""Better exercise tolerance"", ""Muscle aches or pain"", ""Digestive changes"", ""Appetite changes"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Liver function changes"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recpIPWh3P94Gvsnw,2025-09-04T13:52:00.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,Statin Therapy Barriers & Facilitators,RO124-B&F,"recTL8oD0uSOPLjSv, rec0xisQLDdW6hJRR","[""Taking it at the same time daily"", ""Setting reminders or alarms"", ""Taking with food to reduce side effects"", ""Taking at bedtime for best effectiveness"", ""Using a pill organizer"", ""Regular blood tests for monitoring"", ""Working closely with healthcare provider"", ""Tracking cholesterol improvements"", ""Understanding cardiovascular benefits"", ""Consistent daily routine"", ""Family support for heart health"", ""Forgetting to take it"", ""Side effects or discomfort"", ""Cost concerns"", ""Muscle pain or weakness"", ""Complex medication schedule"", ""Lack of noticeable benefits"", ""Running out of supply"", ""Concerns about long-term use"", ""Drug interactions"", ""Liver function concerns"", ""Difficulty swallowing pills""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec2Bkab9IBgVFFcU,2025-09-04T13:52:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,Ezetimibe Therapy Effects,RO125-Effects,"recsIIbb4XPXuUjpI, recgnswsKQrqjuSe4","[""Increased energy levels"", ""Better sleep quality"", ""Improved mood"", ""Better focus/mental clarity"", ""Reduced fatigue"", ""Improved cardiovascular health"", ""Better cholesterol levels"", ""Lower LDL cholesterol"", ""Reduced cholesterol absorption"", ""Better lipid profile"", ""Improved heart health markers"", ""Better lab results"", ""Reduced cardiovascular risk"", ""Better exercise tolerance"", ""Digestive changes"", ""Appetite changes"", ""Mild gastrointestinal effects"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Liver function changes"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recaYSnc4OvOKIh8u,2025-09-04T13:52:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,Ezetimibe Therapy Barriers & Facilitators,RO125-B&F,"reclnYi2zYGifzn1r, reca9sWJnyrlsOpny","[""Taking it at the same time daily"", ""Setting reminders or alarms"", ""Taking with or without food flexibility"", ""Using a pill organizer"", ""Regular blood tests for monitoring"", ""Working closely with healthcare provider"", ""Tracking cholesterol improvements"", ""Understanding cholesterol-blocking benefits"", ""Consistent daily routine"", ""Combining with other cholesterol medications"", ""Family support for heart health"", ""Forgetting to take it"", ""Side effects or discomfort"", ""Cost concerns"", ""Gastrointestinal discomfort"", ""Complex medication schedule"", ""Lack of noticeable benefits"", ""Running out of supply"", ""Concerns about long-term use"", ""Drug interactions"", ""Difficulty swallowing pills"", ""Understanding how it works differently from statins""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec6lJOw56xLoOILG,2025-09-04T13:53:07.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,PCSK9 Inhibitor Therapy Effects,RO126-Effects,"recUaWoDb2pAYSz1U, recCmoM931h6Jhabo","[""Increased energy levels"", ""Better sleep quality"", ""Improved mood"", ""Better focus/mental clarity"", ""Reduced fatigue"", ""Improved cardiovascular health"", ""Dramatically lower LDL cholesterol"", ""Better cholesterol levels"", ""Reduced cardiovascular risk"", ""Better lipid profile"", ""Improved heart health markers"", ""Better exercise tolerance"", ""Reduced inflammation"", ""Better lab results"", ""Injection site reactions"", ""Mild injection discomfort"", ""Digestive changes"", ""Appetite changes"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec3FiDrPd7ReyQyq,2025-09-04T13:53:15.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,PCSK9 Inhibitor Therapy Barriers & Facilitators,RO126-B&F,"rec2GaXClPBaTEqiQ, recmSu0vDyrKnRh3g","[""Bi-weekly injection schedule consistency"", ""Setting reminders for injection days"", ""Proper injection technique"", ""Rotating injection sites"", ""Using auto-injector device"", ""Refrigerating medication properly"", ""Working closely with healthcare provider"", ""Insurance coverage support"", ""Tracking dramatic cholesterol improvements"", ""Understanding cardiovascular benefits"", ""Family support for heart health"", ""Injection scheduling routine"", ""Forgetting injection days"", ""Side effects or discomfort"", ""High cost concerns"", ""Injection anxiety or discomfort"", ""Insurance coverage issues"", ""Lack of noticeable benefits"", ""Running out of supply"", ""Injection site reactions"", ""Storage requirements difficulties"", ""Complex prior authorization process""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec018oXh2olaKbxw,2025-09-04T13:53:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,Bempedoic Acid Therapy Effects,RO127-Effects,"recH3Btv0IbWFgyLg, recz5qiH1prBBPYfk","[""Increased energy levels"", ""Better sleep quality"", ""Improved mood"", ""Better focus/mental clarity"", ""Reduced fatigue"", ""Improved cardiovascular health"", ""Better cholesterol levels"", ""Lower LDL cholesterol"", ""Reduced cholesterol production"", ""Better lipid profile"", ""Improved heart health markers"", ""Better exercise tolerance"", ""Reduced inflammation"", ""Better lab results"", ""Muscle-related benefits vs statins"", ""Digestive changes"", ""Appetite changes"", ""Mild gastrointestinal effects"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
rec1cEHK2Yd56StYp,2025-09-04T13:53:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,Bempedoic Acid Therapy Barriers & Facilitators,RO127-B&F,"recNvO3yyHSt626XI, recNm6GkCEKy461uv","[""Taking it at the same time daily"", ""Setting reminders or alarms"", ""Taking with evening meal for best results"", ""Using a pill organizer"", ""Regular blood tests for monitoring"", ""Working closely with healthcare provider"", ""Tracking cholesterol improvements"", ""Understanding muscle-sparing benefits"", ""Consistent daily routine"", ""Alternative to statins for muscle issues"", ""Family support for heart health"", ""Forgetting to take it"", ""Side effects or discomfort"", ""Cost concerns"", ""Gastrointestinal discomfort"", ""Complex medication schedule"", ""Lack of noticeable benefits"", ""Running out of supply"", ""Concerns about newer medication"", ""Drug interactions"", ""Difficulty swallowing pills"", ""Understanding how it works differently""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
reckzJM9vsz7gYRwq,2025-09-04T13:54:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,Fibrate Therapy Effects,RO128-Effects,"recRdLrGGA1hvgruG, recSSjigGecCZmXrS","[""Increased energy levels"", ""Better sleep quality"", ""Improved mood"", ""Better focus/mental clarity"", ""Reduced fatigue"", ""Improved cardiovascular health"", ""Better triglyceride levels"", ""Lower triglycerides"", ""Better HDL cholesterol"", ""Improved lipid profile"", ""Better heart health markers"", ""Better exercise tolerance"", ""Reduced inflammation"", ""Better lab results"", ""Reduced risk of pancreatitis"", ""Digestive changes"", ""Appetite changes"", ""Mild gastrointestinal effects"", ""Mild side effects"", ""No noticeable effects yet"", ""Concerning side effects"", ""Positive lab results"", ""Muscle-related effects"", ""Other beneficial effects""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
recptLrikWNwYgUKc,2025-09-04T13:54:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}","{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-04T18:35:26.000Z,,,Fibrate Therapy Barriers & Facilitators,RO128-B&F,"recK190OP0MTlYZlY, recAi9urQSCSkaJeH","[""Taking it at the same time daily"", ""Setting reminders or alarms"", ""Taking with meals to reduce GI effects"", ""Using a pill organizer"", ""Regular blood tests for monitoring"", ""Working closely with healthcare provider"", ""Tracking triglyceride improvements"", ""Understanding triglyceride benefits"", ""Consistent daily routine"", ""Combining with statin if needed"", ""Family support for heart health"", ""Forgetting to take it"", ""Side effects or discomfort"", ""Cost concerns"", ""Gastrointestinal discomfort"", ""Complex medication schedule"", ""Lack of noticeable benefits"", ""Running out of supply"", ""Concerns about muscle effects"", ""Drug interactions with other meds"", ""Difficulty swallowing pills"", ""Liver function monitoring needs""]",recwKcnMBUHT535rJ,"{""analysis_only"": true, ""multiple_select"": true}"
