record_id,age_high,age_low,category,created,created_by,cycle_stage,directionality,format,frontend_display_specific,gender,id,label,last_modified,last_modified_by,marker_name,menopausal_status,name_backend,operator,range_high_backend,range_high_frontend,range_low,range_low_frontend,range_name,range_name_backend,range_score,unique_condition,units,units_vfinal
rec027wl2cMtZXi7X,150,0,"recwKMzDmYVcEroSn, recnkVBnbVHXGYAZG",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,< 2.5 ,All,severe_hypoalbuminemia_albumin,Nutrition,2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recp5z4Yutaf7CDEX,,albumin,<,2.49, 2.5 ,0,,Severe Hypoalbuminemia,severe_hypoalbuminemia,0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recrVJPS7eKM6hVul,150,0,"recwKMzDmYVcEroSn, recnkVBnbVHXGYAZG",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 2.5  - 2.9,All,hypoalbuminemia_albumin,Nutrition,2025-09-24T21:37:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recp5z4Yutaf7CDEX,,albumin,<>,2.99,2.9,2.5, 2.5 ,Hypoalbuminemia,hypoalbuminemia,linear:0-3.5,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
rechPgz2H0b25iniT,150,0,"recwKMzDmYVcEroSn, recnkVBnbVHXGYAZG",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 3.0  - 3.4,All,mildly_low_albumin,Nutrition,2025-09-24T21:37:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recp5z4Yutaf7CDEX,,albumin,<>,3.49,3.4,3, 3.0 ,Mildly Low,mildly_low,linear:3.5-5,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recu0EIAsOC4sSSvO,150,0,"recwKMzDmYVcEroSn, recnkVBnbVHXGYAZG",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 3.5  - 3.9,All,in-range_(low)_albumin,Nutrition,2025-09-24T21:37:24.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recp5z4Yutaf7CDEX,,albumin,<>,3.99,3.9,3.5, 3.5 ,In-Range (Low),in-range_(low),linear:5-7,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recx9i1SdmVMByCyi,150,0,"recwKMzDmYVcEroSn, recnkVBnbVHXGYAZG",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 4.0  - 4.9,All,optimal_albumin,Nutrition,2025-09-24T21:37:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recp5z4Yutaf7CDEX,,albumin,<>,4.99,4.9,4, 4.0 ,Optimal,optimal,10,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recb4nHQBMQQZ268f,150,0,"recwKMzDmYVcEroSn, recnkVBnbVHXGYAZG",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 5.0  -  5.5 ,All,high_albumin,Nutrition,2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recp5z4Yutaf7CDEX,,albumin,<>,5.49, 5.5 ,5, 5.0 ,High,high,linear:7-0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
rec9nuPrif8tCDCXQ,150,0,"recwKMzDmYVcEroSn, recnkVBnbVHXGYAZG",2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,> 5.5 ,All,very_high_albumin,Nutrition,2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recp5z4Yutaf7CDEX,,albumin,>,16.5,,5.5, 5.5 ,Very High,very_high,0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recy3mpGS3cSrjlHJ,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,< 5.0 ,All,severe_hypoproteinemia_serum_protein,Nutrition,2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recrdgjigS4nlwmx8,,serum_protein,<,5, 5.0 ,0,,Severe Hypoproteinemia,severe_hypoproteinemia,0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recJPs2ZKobAHh9lF,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 5.0  - 5.4,All,mildly_low_serum_protein,Nutrition,2025-09-24T21:37:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recrdgjigS4nlwmx8,,serum_protein,<>,5.49,5.4,5, 5.0 ,Mildly Low,mildly_low,linear:0-3.5,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
reclcqF68eqXbe2A0,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 5.5  - 5.9,All,in-range_(low)_serum_protein,Nutrition,2025-09-24T21:37:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recrdgjigS4nlwmx8,,serum_protein,<>,5.99,5.9,5.5, 5.5 ,In-Range (Low),in-range_(low),linear:3.5-7,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recR60S2O7WpnRb1A,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 6.0  - 6.7,All,normal_serum_protein,Nutrition,2025-09-24T21:37:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recrdgjigS4nlwmx8,,serum_protein,<>,6.79,6.7,6, 6.0 ,Normal,normal,linear:3.5-7,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recLkjVfqiqONki7q,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 6.8  - 7.4,All,optimal_serum_protein,Nutrition,2025-09-24T21:37:37.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recrdgjigS4nlwmx8,,serum_protein,<>,7.49,7.4,6.8, 6.8 ,Optimal,optimal,10,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recTM7zY4vS6ouF58,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 7.5  -  8.3 ,All,high_normal_serum_protein,Nutrition,2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recrdgjigS4nlwmx8,,serum_protein,<>,8.29, 8.3 ,7.5, 7.5 ,High Normal,high_normal,linear:7-0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recbgT5oHAyyW3moV,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,> 8.3 ,All,hyperproteinemia_serum_protein,Nutrition,2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",recrdgjigS4nlwmx8,,serum_protein,>,24.9,,8.3, 8.3 ,Hyperproteinemia,hyperproteinemia,0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recUrstRvlmk7Ep1P,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,< 11.0 ,Male,severe_anemia_hemoglobin_male,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<,10.99, 11.0 ,0,,Severe Anemia,severe_anemia,0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recHrkUt76hWDjuO4,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 11.0  - 12.9,Male,mild_anemia_hemoglobin_male,"Nutrition, Stress",2025-09-24T21:37:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,12.99,12.9,11, 11.0 ,Mild Anemia,mild_anemia,linear:0-3.5,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
receY0jE05dZKKKsq,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 13.0  - 13.9,Male,in-range_hemoglobin_male,"Nutrition, Stress",2025-09-24T21:37:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,13.99,13.9,13, 13.0 ,In-Range,in-range,linear:3.5-7,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
rec5jwvGiGJ6P9ody,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 14.0  - 15.4,Male,optimal_hemoglobin_male,"Nutrition, Stress",2025-09-24T21:37:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,15.49,15.4,14, 14.0 ,Optimal,optimal,10,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recvpaVXP6nTLnlwX,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 15.5  - 16.9,Male,high-normal_hemoglobin_male,"Nutrition, Stress",2025-09-24T21:37:46.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,16.99,16.9,15.5, 15.5 ,High-Normal,high-normal,linear:7-0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
rec3TfGNaaw5Wgayr,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,> 17.0 ,Male,excessively_high_hgb_hemoglobin_male,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,>,51,,17, 17.0 ,Excessively High Hgb,excessively_high_hgb,0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recbfeJNxPipoXwXk,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,< 10.0 ,Female,severe_anemia_hemoglobin_female,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<,9.99, 10.0 ,0,,Severe Anemia,severe_anemia,0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recYq5NvAO9k09peK,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 10.0  - 11.4,Female,mild_anemia_hemoglobin_female,"Nutrition, Stress",2025-09-24T21:37:52.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,11.49,11.4,10, 10.0 ,Mild Anemia,mild_anemia,linear:0-3.5,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recHNfNi4xV3BJP2u,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 11.5  - 11.9,Female,in-range_hemoglobin_female,"Nutrition, Stress",2025-09-24T21:37:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,11.99,11.9,11.5, 11.5 ,In-Range,in-range,linear:3.5-7,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recd8ChsI7Nq07Rcx,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 12.0  - 14.4,Female,optimal_hemoglobin_female,"Nutrition, Stress",2025-09-24T21:37:57.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,14.49,14.4,12, 12.0 ,Optimal,optimal,10,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recmyAwnNSzw3oQ5c,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 14.5  -  15.5 ,Female,high-normal_hemoglobin_female,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,15.49, 15.5 ,14.5, 14.5 ,High-Normal,high-normal,linear:7-0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
rec0RIHJXHjodCDYZ,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,> 15.5 ,Female,excessively_high_hgb_hemoglobin_female,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,>,46.5,,15.5, 15.5 ,Excessively High Hgb,excessively_high_hgb,0,,recdbxlpBTrlNoTak,rectqARAxGl3m740a
rec3lCB2SW4E5zVQb,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,< 8.0 ,All,severe_anemia_hemoglobin_ckd,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<,7.99, 8.0 ,0,,Severe Anemia,severe_anemia,0,CKD,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recQBIhDTdHsyjEYN,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 8.0  - 9.9,All,suboptimal_hemoglobin_ckd,"Nutrition, Stress",2025-09-24T21:38:00.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,9.99,9.9,8, 8.0 ,Suboptimal,suboptimal,linear:0-7,CKD,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recjZvD0RBg3tWrEq,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 10.0  - 11.9,All,optimal_hemoglobin_ckd,"Nutrition, Stress",2025-09-24T21:38:00.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,11.99,11.9,10, 10.0 ,Optimal,optimal,10,CKD,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recIOL8qBOhURQbOZ,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 12.0  - 13.0,All,in-range_(slightly_high)_hemoglobin_ckd,"Nutrition, Stress",2025-09-24T21:38:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,<>,12.99,13.0,12, 12.0 ,In-Range (Slightly High),in-range_(slightly_high),linear:7-0,CKD,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recnq20bfTlikCpFv,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,> 13.0 ,All,excessively_high_hemoglobin_ckd,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec93yl8sjy6vTsht,,hemoglobin,>,39,,13, 13.0 ,Excessively High,excessively_high,0,CKD,recdbxlpBTrlNoTak,rectqARAxGl3m740a
recogYQGTeBYB06kl,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,< 30.0 ,All,severe_anemia_hematocrit,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,<,29.99, 30.0 ,0,,Severe Anemia,severe_anemia,0,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recNbDbeg477m80Tq,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 30.0  - 37.9,All,mild_anemia_hematocrit,"Nutrition, Stress",2025-09-24T21:38:10.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,<>,37.99,37.9,30, 30.0 ,Mild Anemia,mild_anemia,linear:0-3.5,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recy7IsXykhhq6U0V,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 38.0  - 39.9,All,in-range_(low)_hematocrit,"Nutrition, Stress",2025-09-24T21:38:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,<>,39.99,39.9,38, 38.0 ,In-Range (Low),in-range_(low),linear:3.5-7,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recdDF2iK8ZDM6m72,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 40.0  - 44.9,All,optimal_hematocrit,"Nutrition, Stress",2025-09-24T21:38:16.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,<>,44.99,44.9,40, 40.0 ,Optimal,optimal,10,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recJTzCVYBGcHs2mk,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 45.0  -  50.0 ,All,in-range_(high)_hematocrit,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,<>,49.99, 50.0 ,45, 45.0 ,In-Range (High),in-range_(high),linear:7-0,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
rec2kxACQCXIX9DkP,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,> 50.0 ,All,high_hct_hematocrit,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,>,150,,50, 50.0 ,High Hct,high_hct,0,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recvunjoMxDxoVrI2,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal,< 28.0 ,Female,severe_anemia_hematocrit_female,"Nutrition, Stress",2025-09-24T21:30:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,<,27.99, 28.0 ,0,,Severe Anemia,severe_anemia,0,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recvNONIssgnwxBFD,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 28.0  - 34.9,Female,mild_anemia_hematocrit_female,"Nutrition, Stress",2025-09-24T21:38:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,<>,34.99,34.9,28, 28.0 ,Mild Anemia,mild_anemia,linear:0-3.5,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recynyeSx0U9k8O8v,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 35.0  - 36.9,Female,in-range_(low)_hematocrit_female,"Nutrition, Stress",2025-09-24T21:38:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,<>,36.99,36.9,35, 35.0 ,In-Range (Low),in-range_(low),linear:3.5-7,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
recJB9A3fv5nzobFI,150,0,recwKMzDmYVcEroSn,2025-06-04T01:02:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,optimal_range,1 decimal, 37.0  - 41.9,Female,optimal_hematocrit_female,"Nutrition, Stress",2025-09-24T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",rec6V13cha6oovOXX,,hematocrit,<>,41.99,41.9,37, 37.0 ,Optimal,optimal,10,,recbr6G7O5LsA88v5,recIIRqObbADMucrw
