record_id,baseline_consistency,binary_threshold,calculated_metrics_map,categorical_filter_threshold,completion_based,composite_weighted,constrained_weekly_allowance,created,created_by,data_entry_type,description,healthkit_data_type,healthkit_equivalent,identifier,intake_metrics_map,last_modified_by,last_modified_time,minimum_frequency,name,proportional,proportional_frequency_hybrid,sleep_composite,sleep_composite_metric_2,source_options,time_fields_entry,ui_display_from_units,units,validation_schema,weekend_variance,weekly_elimination
rec3IjlyDZOAJYkS9,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Bisoprolol for Heart Rate Management adherence event,category,,bisoprolol_hr_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Bisoprolol for Heart Rate Management taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
rec5oSmtcF9EMdku2,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Sertraline for Depression/Anxiety adherence event,category,,sertraline_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Sertraline for Depression/Anxiety taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
recUTDWefJvHfCg2t,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Escitalopram for Mood Management adherence event,category,,escitalopram_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Escitalopram for Mood Management taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
recPelrOkpKdOSYkL,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Fluoxetine for Depression adherence event,category,,fluoxetine_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Fluoxetine for Depression taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
reclNnbxiZ3SZhH5h,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Duloxetine for Depression and Pain adherence event,category,,duloxetine_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Duloxetine for Depression and Pain taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
recKup33EsUPfaew1,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Venlafaxine for Mood Disorders adherence event,category,,venlafaxine_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Venlafaxine for Mood Disorders taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
recFJGanjQm1vlz5q,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Bupropion for Depression adherence event,category,,bupropion_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Bupropion for Depression taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
recjEaa8twya7jVMs,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Mirtazapine for Depression and Sleep adherence event,category,,mirtazapine_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Mirtazapine for Depression and Sleep taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
recWNZjUV4Wjp5zyb,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Naltrexone (low dose/LDN) adherence event,category,,naltrexone_ldn_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Naltrexone (low dose/LDN) taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
recWtNeiHwJppyXHO,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual SGLT2/GLP-1/Metformin Triple Therapy adherence event,category,,sglt2_glp1_metformin_triple_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,SGLT2/GLP-1/Metformin Triple Therapy taken,,,,,,recQUkAvCWmbG4NmB,,,"{""values"": [""taken"", ""skipped""]}",,
recP6jnzkxQdtHgi5,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Rapamycin (Sirolimus) adherence event,category,,rapamycin_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Rapamycin (Sirolimus) taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
recNDSlUUiDf3HwbV,,,,,,,,2025-09-22T21:38:23.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Individual Acarbose adherence event,category,,acarbose_taken,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T00:39:37.000Z,,Acarbose taken,,,,,,recQUkAvCWmbG4NmB,Milligrams,recBxCQOAdMmOV1Hi,"{""values"": [""taken"", ""skipped""]}",,
recbOOlFtADXjf79s,,,recnuBnAaWB6kVNZI,,,,,2025-10-07T17:40:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",measurement,,,,hip_measurement,recbIfUESzC18eAIL,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:37:34.000Z,,Hip Measurement,,,,,,recQUkAvCWmbG4NmB,Centimeters,recpV1fwlwZeOtZfV,,,
recL1Vc10EwfI2iY5,,,recnuBnAaWB6kVNZI,,,,,2025-10-07T17:40:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",measurement,,,,waist_measurement,recbIfUESzC18eAIL,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:37:36.000Z,,Waist Measurement,,,,,,recQUkAvCWmbG4NmB,Centimeters,recpV1fwlwZeOtZfV,,,
recopMVRCCFGP21NR,,,,,,,,2025-10-07T17:42:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",measurement,,,,diastolic_blood_pressure_measured,recELBnyZAf0mIQH6,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:37:50.000Z,,Diastolic Blood Pressure,,,,,,recQUkAvCWmbG4NmB,mmHg,recCKjudHRVdIvmNw,,,
recr5jzh11Uwa6Bnz,,,,,,,,2025-10-07T17:43:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",measurement,,,,systolic_blood_pressure,recSy02sgRnjfOkHE,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:37:53.000Z,,Systolic Blood Pressure,,,,,,recQUkAvCWmbG4NmB,mmHg,recCKjudHRVdIvmNw,,,
reczMNZnZ0hKQRrgD,,,,,,,,2025-10-07T17:44:19.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",measurement,,wellpath,,skeletal_muscle_mass_measured,recyKRTIlX4Jux2W0,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:39:20.000Z,,Skeletal Muscle Mass,,,,,,recQUkAvCWmbG4NmB,Kilograms,rechJvygUSVpcnQwZ,,,
recJIvIjeZtKwzX3V,,,recUs3667iFP3i6cf,,,,,2025-10-07T17:51:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",quantity,,wellpath,,red_meat_serving,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:39:20.000Z,,Red Meat Serving,,,,,,recQUkAvCWmbG4NmB,Servings,recZBMdCzE5sRxqOQ,,,
recr6JAa4MhixQbWv,,,recTJigg1KOQWR2bj,,,,,2025-10-07T17:52:55.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",quantity,,wellpath,,fatty_fish_serving,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:39:20.000Z,,Fatty Fish Serving,,,,,,recQUkAvCWmbG4NmB,Servings,recZBMdCzE5sRxqOQ,,,
recoazbjKoKBrDApl,,,rec8wtpvsB3lzCkgQ,,,,,2025-10-07T17:54:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",quantity,,wellpath,,seed_serving,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:39:20.000Z,,Seed Serving,,,,,,recQUkAvCWmbG4NmB,Servings,recZBMdCzE5sRxqOQ,,,
rec3iTwivChwy7qTS,,,recz8L7YrcOqeeifp,,,,,2025-10-07T17:58:34.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",quantity,,wellpath,,plant_based_protein_grams,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:39:11.000Z,,Plant Based Protein (grams),,,,,,recQUkAvCWmbG4NmB,Grams,recBuF3n8IQ2v0Io8,,,
reca5h9rTMkczZ6ir,,,recSGn8fbja5ek0ZF,,,,,2025-10-09T20:33:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Start time of REM sleep period,,,rem_sleep_start,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T21:37:22.000Z,,REM Sleep Start Time,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
recmpZ1e4P81c62At,,,,,,,,2025-10-09T20:33:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,End time of REM sleep period,,,rem_sleep_end,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:44:40.000Z,,REM Sleep End Time,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
recms3iE3ZabKx4R0,,,"rec1Uw06w4Baby9NY, recuB0MLMXg4xhcxa",,,,,2025-10-09T20:33:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Start time of deep sleep period,,,deep_sleep_start,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T21:37:25.000Z,,Deep Sleep Start Time,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
rec5MJjV4gIESOChE,,,rec1Uw06w4Baby9NY,,,,,2025-10-09T20:33:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,End time of deep sleep period,,,deep_sleep_end,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:55:57.000Z,,Deep Sleep End Time,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
recgr0OpLs2vDF6me,,,"recfs48w8KpU74iyS, recNtXD7Eq2ZuMey3",,,,,2025-10-09T20:33:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Start time of core/light sleep period,,,core_sleep_start,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T21:37:29.000Z,,Core Sleep Start Time,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
recwkLLmjxXYPxunf,,,recfs48w8KpU74iyS,,,,,2025-10-09T20:33:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,End time of core/light sleep period,,,core_sleep_end,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:56:03.000Z,,Core Sleep End Time,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
recWbUVNl501eG0SR,,,"rec2EFXQeWcZ239Av, recZhKXtGSQqdm7Z7",,,,,2025-10-09T20:33:49.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Time entered bed (intent to sleep),,,time_in_bed_start,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T21:34:51.000Z,,Time In Bed Start,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
rec8lmvEpwh7WQcfE,,,rec2EFXQeWcZ239Av,,,,,2025-10-09T20:34:06.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Time left bed,,,time_in_bed_end,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T21:33:48.000Z,,Time In Bed End,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
recNKKAajb7aZuMBY,,,"recBzc8z4DLRbsILl, recGH1IrGqCP8YXP0",,,,,2025-10-09T20:43:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,Start of awake period during sleep,,,awake_period_start,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T21:37:31.000Z,,Awake Period Start,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
recPG0JZ9MxaK25Ql,,,recBzc8z4DLRbsILl,,,,,2025-10-09T20:43:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",time_only,End of awake period during sleep,,,awake_period_end,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-09T20:56:27.000Z,,Awake Period End,,,,,,recQUkAvCWmbG4NmB,MM/DD/YYYY HH:MM,recQUkAvCWmbG4NmB,,,
