record_id,cited_intake_markers_and_metrics,confidence_level_from_source_type,contraindications,created,created_by,effect_strength,effect_strength_note,id,intake_markers_raw,intake_metrics_raw,last_modified,last_modified_by,link,name_title,pmids,recommendation,recommendations_v2,ref_check,screening_compliance,source,source_type,summary,therapeutics_matrix
recOsmbvPcHmNQRo9,"Depression scores, screen time duration, sedentary behavior, mental health symptoms, mood disorders",High,,2025-07-25T10:28:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,28% increased risk of depression with higher screen time; consistent effect across multiple studies and populations,LI179,"recmyyZam7oYaGnDd, recPiW3K4dhWi31Xh","rec8o1wlo0olBMl8A, recXiq3Os05QJJki4",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-019-7904-9,The associations between screen time-based sedentary behavior and depression: a systematic review and meta-analysis,PMID: 31727052,"rec5XmXVudorgDmWs, reczTrDf2qAqm91Ef, recbr5hA05WQY7jMZ","rec9oK3cXjPf9h06J, recDkPJwvw1efNFOw, recfStnRtbnERLXWg",,,PubMed,recPTVJvlU8ZpgeS3,"Meta-analysis of 19 studies (12 cross-sectional, 7 longitudinal) found individuals with higher screen time-based sedentary behavior had significantly higher risk of depression (pooled OR=1.28, 95% CI 1.15-1.43) compared to those with lower screen time. The association was consistent across different age groups and reference categories, suggesting screen time is a risk factor for depression independent of physical activity levels.",
recqLHIDvca3ySHXH,"Screen time duration, depression symptoms, anxiety levels, stress markers, well-being scores, burnout indicators",High,,2025-07-25T10:28:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"Consistent associations between high screen time and multiple mental health problems including depression, anxiety, stress, and reduced well-being specifically in adult populations",LI180,"recmyyZam7oYaGnDd, recPiW3K4dhWi31Xh, recwtXkPSEQgyddmt","rec8o1wlo0olBMl8A, recXiq3Os05QJJki4, recxJqmq5ipZMLJsj",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.researchgate.net/publication/378291048_The_Associations_Between_Screen_Time_and_Mental_Health_in_Adults_A_Systematic_Review,The Associations Between Screen Time and Mental Health in Adults: A Systematic Review,,"rec5XmXVudorgDmWs, reczTrDf2qAqm91Ef, recbr5hA05WQY7jMZ","rec9oK3cXjPf9h06J, recDkPJwvw1efNFOw, recfStnRtbnERLXWg",,,PubMed,rec4qqncSQrMbfAph,"Systematic review of 32 studies found most research demonstrated associations between excessive screen exposure and negative mental health impacts in adults. High screen times were consistently associated with depression, anxiety, stress, burnout, and lower well-being. Television viewing showed worse mental health outcomes than computer or mobile device use, with replacing non-work time with screen time during retirement showing particularly adverse effects on mental health compared to physical activity or sleep.",
recuhuSKqYPYRLv4u,"Cognitive performance, memory scores, attention measures, processing speed, executive function",High,,2025-07-25T10:29:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Significant cognitive improvements across multiple domains in healthy older adults with evidence for dose-response relationship between training time and benefits,LI181,recwtXkPSEQgyddmt,"recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1001756,Computerized Cognitive Training in Cognitively Healthy Older Adults: A Systematic Review and Meta-Analysis of Effect Modifiers,PMID: 25405755,"rec3kwjdpZze3Bmkp, recuJiAcdUvlzbaMN, rec6YtDrPiel0X4qx","rec7LUpuS502Wf0uG, recyaGGtG0W9sPOW4, recapRJIioF9TBIAO",,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 51 randomized controlled trials in healthy older adults found computerized cognitive training produced significant improvements in overall cognitive performance. Effect sizes were moderated by delivery settings and session frequency, with benefits observed across multiple cognitive domains including memory, attention, and processing speed. Training programs involving 4+ hours of practice showed meaningful cognitive gains that were maintained over time.",
recVIz2DLtMd5nFkl,"Processing speed, selective attention, short-term memory, cognitive performance, executive function",High,,2025-07-25T10:29:22.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",mild,"Small but statistically significant improvements in processing speed, attention, and memory across multiple commercial brain training platforms in older adults",LI182,recwtXkPSEQgyddmt,"recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/34251578/,A Game a Day Keeps Cognitive Decline Away? A Systematic Review and Meta-Analysis of Commercially-Available Brain Training Programs in Healthy and Cognitively Impaired Older Adults,PMID: 34251578,"rec3kwjdpZze3Bmkp, recuJiAcdUvlzbaMN, rec6YtDrPiel0X4qx","rec7LUpuS502Wf0uG, recyaGGtG0W9sPOW4, recapRJIioF9TBIAO",,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 43 studies (2,636 participants) examining seven commercial brain training programs (BrainHQ, Lumosity, CogMed, etc.) found small but significant near-transfer effects for both healthy older adults and those with mild cognitive impairment. Brain training significantly improved processing speed (g=0.23), selective attention (g=0.40), and short-term memory (g=0.35) compared to control groups, supporting cognitive training as a supplementary intervention for older adults.",
recTKZUuAmd0vSFA2,"Processing speed, selective attention, short-term memory, cognitive function, executive performance",High,,2025-07-25T10:29:32.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Significant improvements in multiple cognitive domains with evidence for optimal training parameters including frequency and duration recommendations,LI183,recwtXkPSEQgyddmt,"recxJqmq5ipZMLJsj, recXiq3Os05QJJki4, rec8o1wlo0olBMl8A",2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pubmed.ncbi.nlm.nih.gov/32980574/,Game-based brain training for improving cognitive function in community-dwelling older adults: A systematic review and meta-regression,PMID: 32980574,"rec3kwjdpZze3Bmkp, recuJiAcdUvlzbaMN, rec6YtDrPiel0X4qx","rec7LUpuS502Wf0uG, recyaGGtG0W9sPOW4, recapRJIioF9TBIAO",,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 15 trials (759 older adults) found game-based brain training significantly improved processing speed (g=0.23), selective attention (g=0.40), and short-term memory (g=0.35) versus control groups. Subgroup analyses showed non-time pressure games, multiplayer formats, computer platforms, and sessions ≤3 times per week for ≤60 minutes each comprised preferable design features for cognitive benefits.",
recpLdrqJSvVSBVCO,"All-Cause Mortality, Social Integration, Social Support, Cardiovascular Health, Mental Health",High,,2025-07-25T15:50:26.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"50% increased survival likelihood with stronger social relationships, with complex social integration measures showing 91% increased survival odds - comparable to quitting smoking",LI184,,,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC2910600/,Social Relationships and Mortality Risk: A Meta-analytic Review,PMID: 20668659,"recwOBbgoG6GufjKV, reccUoqtwmrdJ4eZC, rec1YZSppHW94FU6J","recAfZhxRMxunTXUc, recglMwKZsS1CIS9T, rec5pnYGSNnXXjyg0",True,,PubMed,recRIfCU2PF5bhkmW,"Meta-analysis of 148 studies with 308,849 participants (average age 63.9 years, followed for 7.5 years) found individuals with stronger social relationships had a 50% increased likelihood of survival (OR=1.50; 95% CI 1.42-1.59) compared to those with weaker relationships. Complex measures of social integration showed even stronger associations with 91% increased survival odds, with effects remaining consistent across age, sex, and health status.",
rec4JCsO4SFk06rhl,"Social Support, Cardiovascular Disease Risk, Mental Health, Immune Function, hsCRP",High,,2025-07-25T15:50:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Consistent mortality reduction across 23 meta-analyses spanning multiple decades, with 15-25% cardiovascular risk reduction and enhanced immune function",LI185,,,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://pmc.ncbi.nlm.nih.gov/articles/PMC8473615/,Social Support and Longevity: Meta-Analysis-Based Evidence and Psychobiological Mechanisms,PMID: 34589025,"recwOBbgoG6GufjKV, reccUoqtwmrdJ4eZC, rec1YZSppHW94FU6J","recAfZhxRMxunTXUc, recglMwKZsS1CIS9T, rec5pnYGSNnXXjyg0",True,,PubMed,recd0d1tmtDQUEhTY,"Comprehensive review of 23 meta-analyses published 1994-2021 including 1,187 longitudinal studies with over 1.458 billion participants found consistent significant effect sizes confirming association between social support and reduced disease and mortality. Social support emerged as significant predictor of health and longevity regardless of conceptualization, with effects on cardiovascular disease (15-25% risk reduction), mental health, and immune function.",
recgeCjNN35aUIL81,"Cognitive Decline, Social Isolation, Dementia Risk, Social Connection Quality",High,,2025-07-25T15:50:28.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"Significant association between social connections and slower cognitive decline across global populations, with social isolation representing 4% of preventable dementia cases",LI186,,,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.thelancet.com/journals/lanhl/article/PIIS2666-7568(22)00199-4/fulltext,Associations between social connections and cognition: a global collaborative individual participant data meta-analysis,PMID: 36273484,"recwOBbgoG6GufjKV, reccUoqtwmrdJ4eZC, rec1YZSppHW94FU6J","recAfZhxRMxunTXUc, recglMwKZsS1CIS9T, rec5pnYGSNnXXjyg0",True,,The Lancet,recPTVJvlU8ZpgeS3,"Individual participant data meta-analysis from 13 longitudinal cohort studies across North America, South America, Europe, Africa, Asia, and Australia found good social connections (living with others, weekly community group engagement, interacting weekly with family and friends, and never feeling lonely) associated with slower cognitive decline. Social isolation identified as modifiable risk factor accounting for 4% of preventable dementia cases worldwide.",
reczA4HiwPYQWyWtc,"hsCRP, Systemic Inflammation, Cardiovascular Disease Risk, Daily Social Interactions",Moderate,,2025-07-25T15:50:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,Significant associations between daily social interaction quality and reduced inflammatory markers predictive of cardiovascular disease in middle-aged and older adults,LI187,,,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.sciencedirect.com/science/article/abs/pii/S0889159116301532?via%3Dihub,"Daily social interactions, close relationships, and systemic inflammation in two samples: Healthy middle-aged and older adults",PMID: 27288715,"recwOBbgoG6GufjKV, reccUoqtwmrdJ4eZC, rec1YZSppHW94FU6J","recAfZhxRMxunTXUc, recglMwKZsS1CIS9T, rec5pnYGSNnXXjyg0",True,,Science Direct,recDDHykOzWxwMnyv,"Ecological momentary assessment study of midlife and older adults found characteristics of daily social interactions significantly associated with markers of systemic inflammation known to predict cardiovascular disease risk. Higher quality daily social interactions correlated with reduced inflammatory markers including C-reactive protein, with ambulatory measures better capturing health-relevant social processes than retrospective self-reports.",
recEr5zulj18aq7p3,"Functional Capacity, Mortality Risk, Social Relationships Quality, Longevity",Moderate,,2025-07-25T15:50:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"Significant reduction in functional limitations and mortality risk associated with positive social relations, independent of other demographic and health factors",LI188,,,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://www.sciencedirect.com/science/article/abs/pii/S0277953623007761?via%3Dihub,"Social connectedness, functional capacity, and longevity: A focus on positive relations with others",PMID: 37992615,"recwOBbgoG6GufjKV, reccUoqtwmrdJ4eZC, rec1YZSppHW94FU6J","recAfZhxRMxunTXUc, recglMwKZsS1CIS9T, rec5pnYGSNnXXjyg0",True,,Science Direct,recDDHykOzWxwMnyv,"Analysis of MIDUS national sample found higher scores on positive relations with others predicted significantly less increase in functional limitations over time and reduced probability of onset of functional limitations. Mortality was significantly lower in those with higher positive relations scores, with all associations robust after adjusting for demographic and health characteristics including social integration and social support.",
receGOj4EGgWfxB84,"Cognitive Performance, Social Interaction Frequency, Friend Relationships, Dementia Prevention",Moderate,,2025-07-25T15:50:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",moderate,"Significant associations between daily social interaction frequency and quality with improved cognitive performance in older adults, particularly for friend interactions",LI189,,,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0256583,Daily social interactions related to daily performance on mobile cognitive tests among older adults,PMID: 34437609,"recwOBbgoG6GufjKV, reccUoqtwmrdJ4eZC, rec1YZSppHW94FU6J","recAfZhxRMxunTXUc, recglMwKZsS1CIS9T, rec5pnYGSNnXXjyg0",True,,PLoS One,recDDHykOzWxwMnyv,"Ecological momentary assessment study of older adults found those with more frequent interactions with close partners, especially friends, had better cognitive performance. Pleasant social interactions and frequent friend interactions were particularly beneficial for daily cognitive function, with implications for behavioral interventions targeting social interactions to reduce cognitive decline and dementia risk.",
recnLf7wdesvtoLpC,"Social Interaction Time, Loneliness Prevention, Mental Health, Daily Social Contact",Moderate,,2025-07-25T15:50:43.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,"Clear dose-response relationship with 1-3 hours daily social time optimal, minimum 9-12 hours weekly to prevent loneliness, with current averages far below recommended levels",LI190,,,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://greatergood.berkeley.edu/article/item/seven_guidelines_for_healthy_social_connection,Seven Guidelines for Healthy Social Connection - Social Time Recommendations,,"recwOBbgoG6GufjKV, reccUoqtwmrdJ4eZC, rec1YZSppHW94FU6J","recAfZhxRMxunTXUc, recglMwKZsS1CIS9T, rec5pnYGSNnXXjyg0",True,,Greater Good Science Center,recuux8z8gb0e5MPU,"Analysis of social connection research found individuals need 1-3 hours of social interaction daily (7-21 hours per week) for optimal health outcomes, with at least 9-12 hours weekly needed to avoid loneliness. Research shows individuals with 3-5 close friends experience lowest levels of loneliness, anxiety, depression, and adverse health outcomes. Current average of 34 minutes daily socializing falls far short of tribal society averages of 24 hours weekly.",
recP97XhgxSV69Plt,"Cardiovascular Disease Events, All-Cause Mortality, Blood Pressure, Stroke Risk",Moderate,,2025-07-25T15:50:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",significant,39% reduction in cardiovascular disease risk within 5 years of cessation in heavy smokers,LI191,,,2025-09-27T13:14:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",https://jamanetwork.com/journals/jama/fullarticle/2748507,Association of Smoking Cessation With Subsequent Risk of Cardiovascular Disease,PMID: 31429895,"recha6SAlP3xFUq4T, recYvvDkXUpteLjhQ, recrX6y3d7qfgiUrT","reclBuYROVulyy4ea, rec2WTJBq0Qh7pXr7, recvouEkGdR39WyBa",True,,JAMA,recDDHykOzWxwMnyv,"Cohort study of 8,770 adults (mean age 42.2 years, 45% male) from Framingham Heart Study found smoking cessation was associated with 39% lower cardiovascular disease risk within 5 years (HR=0.61; 95% CI: 0.49-0.76) compared to continued smoking. Heavy smokers (≥20 pack-years) showed sustained benefits, with former smokers' CVD risk approaching never-smokers after 10-15 years of cessation.",
