record_id,From field: source_calculated_metric,age_max,age_min,aggregation_period,baseline_consistency,binary_threshold,calc_metric_count,calculation_formula,calculation_type,categorical_filter_threshold,completion_based,composite_weighted_component_1,composite_weighted_component_2,composite_weighted_component_3,composite_weighted_component_4,constrained_weekly_allowance,created,created_by,custom_use_case,data_source_type,data_source_type_detail,description,first_term,gender,healthkit_data_type,healthkit_equivalent,identifier,intake_metrics_map,last_modified_by,last_modified_time,metric_count,minimum_frequency,name,pillar,proportional,proportional_frequency_hybrid,raw_identifier,required_interval_months,risk_level,screening_type,sleep_composite,sleep_composite_component_1,sleep_composite_component_2,source(s)_calculated_metric,source_metric(s),survey_question_map,target_value,time_filter_type,total_count,ui_display (from unit_identifier),unit_identifier,weekend_variance,weekly_elimination,zone_based
recC6Eldv9OLdivqf,,,,daily,,,0,SUM(added_sugar_consumed) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:23:28.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total added sugar consumed in grams per day,,,quantity,HKQuantityTypeIdentifierDietarySugar,daily_added_sugar_consumed_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Added Sugar Consumed,recgGEypX3ghJay5R,,,added_sugar_consumed,,,,,,,,rec92qNjhMWzybyB9,,,none,1,Grams,recBuF3n8IQ2v0Io8,,,
recUCwywKgmppMKhV,,,,daily,,,0,SUM(added_sugar_serving) WHERE DATE(datetime_combined) = target_date AND time between 06:00 and 10:30,sum,,,,,,,,2025-09-12T15:15:45.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total added sugar servings consumed per day at breakfast, aggregated from all added sugar sources",,,wellpath,,daily_added_sugar_serving_breakfast_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Added Sugar Servings: Breakfast,recgGEypX3ghJay5R,,,added_sugar_serving,,,,,,,,recaCw0rYWB00Tb0A,,,breakfast,1,Servings,recZBMdCzE5sRxqOQ,,,
recHu8HXEQmRbKRf3,,,,daily,,,0,SUM(added_sugar_serving) WHERE DATE(datetime_combined) = target_date AND time between 10:31 and 16:00,sum,,,,,,,,2025-09-12T15:15:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total added sugar servings consumed per day at lunch, aggregated from all added sugar sources",,,wellpath,,daily_added_sugar_serving_lunch_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Added Sugar Servings: Lunch,recgGEypX3ghJay5R,,,added_sugar_serving,,,,,,,,recaCw0rYWB00Tb0A,,,lunch,1,Servings,recZBMdCzE5sRxqOQ,,,
recLK67nO62yaipFo,,,,daily,,,0,SUM(added_sugar_serving) WHERE DATE(datetime_combined) = target_date AND time between 16:01 and 24:00,sum,,,,,,,,2025-09-12T15:15:21.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total added sugar servings consumed per day at dinner, aggregated from all added sugar sources",,,wellpath,,daily_added_sugar_serving_dinner_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Added Sugar Servings: Dinner,recgGEypX3ghJay5R,,,added_sugar_serving,,,,,,,,recaCw0rYWB00Tb0A,,,dinner,1,Servings,recZBMdCzE5sRxqOQ,,,
rec5IeICLAinb5el7,,,,daily,,recgZaTOL3Upmmo2Z,0,SUM(caffeine_consumed) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:15:29.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total caffeine consumed in milligrams per day,,,quantity,HKQuantityTypeIdentifierDietaryCaffeine,daily_caffeine_consumed_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T17:59:44.000Z,1,"recaVsF3EDH8sQey3, recV2rj0dy2ReX9iy",Daily Caffeine Consumed,recgGEypX3ghJay5R,,,caffeine_consumed,,,,,,,,rec33hAbT2CCCkxB4,recWPv6mU44m5CIaU,200,none,1,Milligrams,recBxCQOAdMmOV1Hi,,,
recyZW0w8vSxqW6xb,recwsKy3htd1kN23q,,,daily,,,0,COUNT(DISTINCT(caffeine_source.source_option_id)) WHERE DATE(datetime_combined) = target_date AND source_option_id IN (SELECT id FROM source_options WHERE category = 'caffeine_sources'),count_distinct,recSoGqWD0C7TbGye,,,,,,,2025-09-12T15:17:56.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of different caffeine sources consumed per day,,,wellpath,,daily_caffeine_source_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T18:00:11.000Z,1,,Daily Caffeine Source Count,recp0marLNu65GGhd,,,caffeine_source,,,,,,,,recqYBPNLursRtRjA,recZMkfFgsK7AeyJv,2,none,1,Sources,recLchvv5oHiyA236,,,
recwsKy3htd1kN23q,,,,weekly,,,1,COUNT(DISTINCT(daily_caffeine_source_count.source_option_id)) WHERE date >= week_start AND date <= week_end AND source_option_id IN (SELECT id FROM source_options WHERE category = 'caffeine_sources'),count_distinct,"recoYnbwseP0P1Rjw, rece0elPTYxLezo2W",,,,,,,2025-09-12T15:18:02.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Summary count of different caffeine sources consumed over a week,,,wellpath,,weekly_caffeine_source_summary_count_distinct,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Weekly Caffeine Source Summary,recp0marLNu65GGhd,,,caffeine_source_summary,,,,,,,recyZW0w8vSxqW6xb,,,,none,1,Sources,recLchvv5oHiyA236,,,
recTH7DLHsLEv8CHC,,,,daily,,,0,SUM(water_consumed) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:18:08.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total water consumed in milliliters per day,,,quantity,HKQuantityTypeIdentifierDietaryWater,daily_water_consumption_sum,rec2TPqzUK1SroxUj,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T17:59:40.000Z,1,,Daily Water Consumption,recgGEypX3ghJay5R,rec7AEVBeBGugiyH5,"recO7gCaWVA29CNoC, recD8qYZqk7Lbov1J",water_consumption,,,,,,,,rec7CnfAEp6i9w5fV,rec03yyLVOhKfTU0h,2000,none,1,Milliliters,recGT13BPJatoGqa3,,,
recJorm0wDvhBQS9d,,,,daily,,,0,SUM(step_taken) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:18:14.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Total number of steps taken per day, aggregated from all step tracking data sources",,,quantity,HKQuantityTypeIdentifierStepCount,daily_steps_sum,recJtLXdXFGC13wyd,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T18:00:30.000Z,1,,Daily Steps,recp0marLNu65GGhd,recT8ryhYaS7rE6an,"recngUtpy1kM58daL, recAn5xXbkedSGiN0",steps,,,,,,,,reciBtcIb0Nj7Y56B,recaSgqI22ql0NcAN,10000,none,1,Steps,recvQXh05luE2zRW4,,,
recdMrsqBFfup2dOC,,,,daily,,,0,COUNT(strength_session_start_time) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:18:20.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of strength training sessions completed per day,,,wellpath,,daily_strength_training_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Strength Training Sessions,recp0marLNu65GGhd,"recPF6YkniPMVf6sw, recDgSXfugOITmd5p, recPWXLoNH9Ov6ESX",,strength_training_sessions,,,,,,,,recWctXUxSNalVoS2,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recaVayIeSXf4BpyD,"recK25xzjBBpVXf1L, recEUyoJVMFaaSpPW, recP2RIenTY7aVxNY",,,session,,,0,"DATEDIFF(minute, strength_session_start_time, strength_session_end_time)",time_difference,,,,,,,,2025-09-12T15:18:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual strength training sessions in minutes,,,wellpath,,session_strength_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Strength Session Duration,recp0marLNu65GGhd,,,strength_duration,,,,,,,,"reck0R6RIzd2fFZg6, recWctXUxSNalVoS2",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recK25xzjBBpVXf1L,,,,daily,,,1,SUM(strength_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:18:33.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in strength training activities per day,,,quantity,HKQuantityTypeIdentifierAppleExerciseTime,daily_strength_training_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Daily Strength Training Duration,recp0marLNu65GGhd,"rec3Kh3FT9KBK1PiT, recEpdgAA93YGWgJY, rechESp8KXeuUj1py",,strength_training_duration,,,,,,,recaVayIeSXf4BpyD,,,45,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recLIzZxrjsb2vgI0,,,,daily,,,0,COUNT(hiit_session_start_time) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T15:30:42.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of high-intensity interval training sessions completed per day,,,wellpath,,daily_hiit_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,"rec1K7Rlezktoo7Dn, recivETdV2ZSVUL7p, recdt7rI1OT6WxFa1",Daily HIIT Sessions,recp0marLNu65GGhd,,,hiit_sessions,,,,,,,,recDYU7Wvc26S0Wd1,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recEC5TJNKMV5KA5p,"rec6pxIMWMet3Y8Oo, recEUyoJVMFaaSpPW, recP2RIenTY7aVxNY",,,session,,,0,"DATEDIFF(minute, hiit_session_start_time., hiit_session_end_time)",time_difference,,,,,,,,2025-09-12T15:30:48.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual high-intensity interval training sessions in minutes,,,wellpath,,session_hiit_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,HIIT Session Duration,recp0marLNu65GGhd,,,hiit_duration,,,,,,,,"rechjXMe6voUasNyi, recDYU7Wvc26S0Wd1",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
rec6pxIMWMet3Y8Oo,,,,daily,,,1,SUM(hiit_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T17:58:38.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in high-intensity interval training per day,,,quantity,HKQuantityTypeIdentifierAppleExerciseTime,daily_hiit_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Daily HIIT Duration,recp0marLNu65GGhd,"rec03AHCPIPzhNXvZ, recnMV3GGJvhBBSSy, recry1uEY8VeQW0b0",,hiit_duration,,,,,,,recEC5TJNKMV5KA5p,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
rec5LsIPpAzVqoWu9,,,,daily,,,0,COUNT(mobility_session_start_time) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T18:06:52.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of mobility and flexibility sessions completed per day,,,wellpath,,daily_mobility_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,"rec6cgHlAPuaNoGdI, recZzgHgGklSyEoX7, recH37zGzfKGU7ZgJ",Daily Mobility Sessions,recp0marLNu65GGhd,,,mobility_sessions,,,,,,,,recEgGgnWikfgJQCK,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recCPLy7pF7RskXm2,"recCxGdWa5gkHU5P3, recEUyoJVMFaaSpPW, recP2RIenTY7aVxNY",,,session,,,0,"DATEDIFF(minute, mobility_session_start_time, mobility_session_end_time)",time_difference,,,,,,,,2025-09-12T15:30:13.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual mobility and flexibility sessions in minutes,,,wellpath,,session_mobility_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Mobility Session Duration,recp0marLNu65GGhd,,,mobility_duration,,,,,,,,"recoJXgGewn22TdYN, recEgGgnWikfgJQCK",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recCxGdWa5gkHU5P3,,,,daily,,,1,SUM(mobility_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T15:30:36.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in mobility and flexibility exercises per day,,,wellpath,,daily_mobility_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Daily Mobility Duration,recp0marLNu65GGhd,"recHViXe0o6zCFO1X, reciM8ubVPJOxPi4Q, recNh33yY9p2JEJKe",,mobility_duration,,,,,,,recCPLy7pF7RskXm2,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recCXbDWWfDun1mtM,"recEUyoJVMFaaSpPW, recP2RIenTY7aVxNY",,,session,,,0,,time_difference,,,,,,,,2025-09-26T03:02:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual exercise snack session in minutes,,,wellpath,,session_exercise_snack_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:28:47.000Z,1,,Exercise Snack Session Duration,recp0marLNu65GGhd,,,exercise_snack_duration,,,,,,,,"recsabXir2iLVANgq, recr27cK81GMzEumi",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
rec9UyPB9IH6JVY1S,,,,daily,,,0,COUNT(exercise_snack_start_time) WHERE DATE(datetime_combined) = target_date,count,,,"recw9wMrHuZm3xyAG, rec0Z7xfFrt3pFS3O",,,,,2025-09-12T19:00:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of short exercise snacks (brief activity bursts) completed per day,,,wellpath,,daily_exercise_snacks_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Exercise Snacks,recp0marLNu65GGhd,recvCbyddc3IcInc1,,exercise_snacks,,,,,,,,recr27cK81GMzEumi,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recAVA9EfYheG3Lrr,,,,daily,,,0,COUNT(exercise_snack_start_time) WHERE DATE(datetime_combined) = target_date AND time between 06:00 and 10:30,count,,,,,,,,2025-09-14T17:20:30.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of short exercise sessions performed after breakfast per day,,,wellpath,,daily_exercise_snacks_breakfast_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Post Meal Exercise Snacks: Breakfast,recp0marLNu65GGhd,,,exercise_snacks,,,,,,,,recr27cK81GMzEumi,,,breakfast,1,Sessions,recyl9Pa45s71Mrs8,,,
recLBl1dddNWZH9rS,,,,daily,,,0,COUNT(exercise_snack_start_time) WHERE DATE(datetime_combined) = target_date AND time between 10:31 and 16:00,count,,,,,,,,2025-09-12T20:04:09.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of short exercise sessions performed after lunch per day,,,wellpath,,daily_exercise_snacks_lunch_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Post Meal Exercise Snacks: Lunch,recp0marLNu65GGhd,,,exercise_snacks,,,,,,,,recr27cK81GMzEumi,,,lunch,1,Sessions,recyl9Pa45s71Mrs8,,,
recZO2jCVHI2wG1kV,,,,daily,,,0,COUNT(exercise_snack_start_time) WHERE DATE(datetime_combined) = target_date AND time between 16:01 and 24:00,count,,,,,,,,2025-09-12T18:07:01.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of short exercise sessions performed after dinner per day,,,wellpath,,daily_exercise_snacks_dinner_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:16:52.000Z,1,,Daily Post Meal Exercise Snacks: Dinner,recp0marLNu65GGhd,,,exercise_snacks,,,,,,,,recr27cK81GMzEumi,,,dinner,1,Sessions,recyl9Pa45s71Mrs8,,,
recMKXJdq99o40g1C,recrpRrUoyFfARNMm,,,session,,,0,IF (exercise_snack.start_time BETWEEN meal_logged AND meal_logged + 30 minutes) THEN CREATE post_meal_exercise_snack_session,custom_calc,,,,"recw9wMrHuZm3xyAG, rec0Z7xfFrt3pFS3O",,,,2025-09-12T18:57:39.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Exercise snacks that occur within 30 minutes of a meal,,,wellpath,,session_post_meal_exercise_snack_custom_calc,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T18:54:31.000Z,1,,Post Meal Exercise Snack,recp0marLNu65GGhd,,,post_meal_exercise_snack,,,,,,,,"recr27cK81GMzEumi, recVBnB9mNNstK4qa",,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recrpRrUoyFfARNMm,,,,daily,,,1,COUNT(post_meal_exercise_snack_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T19:07:02.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Number of short exercise sessions performed after meals per day,,,wellpath,,daily_post_meal_exercise_snacks_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Daily Post Meal Exercise Snacks,recp0marLNu65GGhd,,,post_meal_exercise_snacks,,,,,,,recMKXJdq99o40g1C,,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
recV15gLGNvPjCjXz,,,,daily,,,0,COUNT(zone2_cardio_session) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T19:08:31.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Number of Zone 2 cardiovascular training sessions completed per day,,,wellpath,,daily_zone2_cardio_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Zone 2 Cardio Sessions,recp0marLNu65GGhd,"recbqMtkEVwVia4eJ, rectulJb2KjvyTb6d, recMA6JSnilQv51aQ",,zone2_cardio_sessions,,,,,,,,rec0rZ7bwDGvhJLxh,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
rec0023SpErq3vuHH,"recorhKdkLw48IZuk, recEUyoJVMFaaSpPW, recP2RIenTY7aVxNY",,,daily,,,0,"DATEDIFF(minute, zone2_cardio_session_start_time, zone2_cardio_session_end_time)",time_difference,,,,,,,,2025-09-12T19:09:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Individual Zone 2 cardiovascular training session,,,wellpath,,daily_zone2_cardio_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Zone 2 Cardio Session,recp0marLNu65GGhd,,,zone2_cardio_duration,,,,,,,,"recWsjQ3epvg7G96Z, rec0rZ7bwDGvhJLxh",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recorhKdkLw48IZuk,,,,daily,,,1,SUM(zone2_cardio_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T19:03:27.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in Zone 2 cardiovascular training per session,,,wellpath,,daily_zone2_cardio_duration_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Zone 2 Cardio Duration,recp0marLNu65GGhd,"recP0nDW6Lwbp4zcB, reciZamJf9rMjRPGN, recW4dQJuQ8Ll6IBl",,zone2_cardio_duration,,,,,,,rec0023SpErq3vuHH,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recvcfe7uiuqIDjKi,,,,daily,,,0,SUM(calories) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-12T21:00:53.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Total calories consumed per day,,,quantity,HKQuantityTypeIdentifierDietaryEnergyConsumed,daily_calories_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-10-07T18:00:27.000Z,1,,Daily Calories,recp0marLNu65GGhd,,,calories,,,,,,,,reccKaclsbPfWXXMt,recW50txvajhijEQM,,none,1,Calories,rec8ydSt4pibMDeRD,,,
rec8TVXTnyeYPcukh,,,,daily,,,0,COUNT(active_time_start_time) WHERE DATE(datetime_combined) = target_date,count,,,,,,,,2025-09-12T19:10:25.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,"Number of distinct activity sessions per day, detected as transitions from sedentary to active and back to sedentary in continuous activity monitoring data",,,wellpath,,daily_active_time_sessions_count,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Daily Activity Sessions,recp0marLNu65GGhd,,,active_time_sessions,,,,,,,,recHnDnSi0HlAkaHC,,,none,1,Sessions,recyl9Pa45s71Mrs8,,,
rec4aHf62ykJfJlw9,"recimqTiUHbJgbBbz, recYK1q7YWBttAaaL",,,session,,,0,"DATEDIFF(minute, active_time_start_time, active_time_end_time)",time_difference,,,,,,,,2025-09-26T02:41:17.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,tracked_only,Duration of individual active sessions in minutes,,,wellpath,,session_active_time_duration_time_difference,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,1,,Activity Session Duration,recp0marLNu65GGhd,,,active_time_duration,,,,,,,,"recgUEyHGhdCCZM4L, recHnDnSi0HlAkaHC",,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
recimqTiUHbJgbBbz,recP9cCsNlJ39ypyO,,,daily,,,1,SUM(active_time_session_duration) WHERE DATE(datetime_combined) = target_date,sum,,,,,,,,2025-09-14T15:39:44.000Z,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",,single,calculated_only,Total time spent in active movement per day,,,quantity,HKQuantityTypeIdentifierAppleExerciseTime,daily_active_time_sum,,"{""id"": ""usrdgG7vRV8iqukqL"", ""email"": ""keegankdolan@gmail.com"", ""name"": ""Keegan Dolan""}",2025-09-26T17:04:27.000Z,0,,Daily Active Time,recp0marLNu65GGhd,recLx7FKByTP711Tr,"recYmKNkyeZA3IVUq, recnPbyXaRkqpgvRx",active_time,,,,,,,rec4aHf62ykJfJlw9,,,,none,1,Minutes,recLNmY0jLZKxr5fs,,,
